GEOID,variable,value,moe,geometry,total,total_moe,Year,short_label,SE,CoV,censored_est
53033029503,severely_burdened,0.0019772683277564226,6.809822736974167e-4,"list(c(-122.215431, -122.215431, -122.215931, -122.211431, -122.207131, -122.204531, -122.202331, -122.19723, -122.19743, -122.190831, -122.18933, -122.18673, -122.18673, -122.19083, -122.195905, -122.201131, -122.202531, -122.202431, -122.202331, -122.202331, -122.205165, -122.207331, -122.215431, 47.386922, 47.379722, 47.378822, 47.375022, 47.368422, 47.365322, 47.365222, 47.365322, 47.370622, 47.368391, 47.367922, 47.367022, 47.372422, 47.372522, 47.372613, 47.372622, 47.372622, 47.379922, 47.383422, 
47.387122, 47.387002, 47.387122, 47.386922))",289288,236319,2009,Population,4.140078257051549e-4,0.20938373406047703,0.0019772683277564226
53033029504,highly_burdened,0.0021570199939160975,9.644368241836361e-4,"list(c(-122.202331, -122.202331, -122.202431, -122.202531, -122.201131, -122.195905, -122.19083, -122.18673, -122.18683, -122.18683, -122.18673, -122.191731, -122.197173, -122.202331, 47.387122, 47.383422, 47.379922, 47.372622, 47.372622, 47.372613, 47.372522, 47.372422, 47.379722, 47.383322, 47.386922, 47.387122, 47.38701, 47.387122))",289288,236319,2009,Population,5.863359562097315e-4,0.27182685272436025,0.0021570199939160975
53033029504,low_burden,0.002080971212079312,0.001237521086239194,"list(c(-122.202331, -122.202331, -122.202431, -122.202531, -122.201131, -122.195905, -122.19083, -122.18673, -122.18683, -122.18683, -122.18673, -122.191731, -122.197173, -122.202331, 47.387122, 47.383422, 47.379922, 47.372622, 47.372622, 47.372613, 47.372522, 47.372422, 47.379722, 47.383322, 47.386922, 47.387122, 47.38701, 47.387122))",289288,236319,2009,Population,7.52359399013992e-4,0.36154243492019883,0.002080971212079312
53033029504,severely_burdened,6.360443571803877e-4,2.938248389093635e-4,"list(c(-122.202331, -122.202331, -122.202431, -122.202531, -122.201131, -122.195905, -122.19083, -122.18673, -122.18683, -122.18683, -122.18673, -122.191731, -122.197173, -122.202331, 47.387122, 47.383422, 47.379922, 47.372622, 47.372622, 47.372613, 47.372522, 47.372422, 47.379722, 47.383322, 47.386922, 47.387122, 47.38701, 47.387122))",289288,236319,2009,Population,1.7863281820032262e-4,0.28084962343225506,6.360443571803877e-4
53033029601,highly_burdened,4.943170819391057e-4,5.254279472341184e-4,"list(c(-122.19723, -122.19703, -122.19703, -122.197064, -122.19703, -122.192304, -122.19223, -122.18423, -122.17603, -122.17603, -122.176008, -122.173658, -122.173032, -122.169401, -122.166623, -122.165768, -122.165629, -122.17053, -122.17303, -122.17623, -122.18673, -122.18933, -122.190831, -122.19743, -122.19723, 47.365322, 47.358022, 47.356222, 47.349966, 47.349622, 47.34971, 47.347122, 47.347422, 47.347322, 47.348141, 47.352853, 47.353372, 47.35402, 47.354348, 47.352006, 47.351968, 47.358022, 
47.359822, 47.361722, 47.363022, 47.367022, 47.367922, 47.368391, 47.370622, 47.365322))",289288,236319,2009,Population,3.1943751019835893e-4,0.6462198493025375,4.943170819391057e-4
53033029601,low_burden,0.0011614723044163602,0.0011580155416009528,"list(c(-122.19723, -122.19703, -122.19703, -122.197064, -122.19703, -122.192304, -122.19223, -122.18423, -122.17603, -122.17603, -122.176008, -122.173658, -122.173032, -122.169401, -122.166623, -122.165768, -122.165629, -122.17053, -122.17303, -122.17623, -122.18673, -122.18933, -122.190831, -122.19743, -122.19723, 47.365322, 47.358022, 47.356222, 47.349966, 47.349622, 47.34971, 47.347122, 47.347422, 47.347322, 47.348141, 47.352853, 47.353372, 47.35402, 47.354348, 47.352006, 47.351968, 47.358022, 
47.359822, 47.361722, 47.363022, 47.367022, 47.367922, 47.368391, 47.370622, 47.365322))",289288,236319,2009,Population,7.040234599763071e-4,0.6061474365762676,0.0011614723044163602
53033029601,severely_burdened,3.00738364536379e-4,2.696274992381748e-4,"list(c(-122.19723, -122.19703, -122.19703, -122.197064, -122.19703, -122.192304, -122.19223, -122.18423, -122.17603, -122.17603, -122.176008, -122.173658, -122.173032, -122.169401, -122.166623, -122.165768, -122.165629, -122.17053, -122.17303, -122.17623, -122.18673, -122.18933, -122.190831, -122.19743, -122.19723, 47.365322, 47.358022, 47.356222, 47.349966, 47.349622, 47.34971, 47.347122, 47.347422, 47.347322, 47.348141, 47.352853, 47.353372, 47.35402, 47.354348, 47.352006, 47.351968, 47.358022, 
47.359822, 47.361722, 47.363022, 47.367022, 47.367922, 47.368391, 47.370622, 47.365322))",289288,236319,2009,Population,1.6392188023313378e-4,0.5450647458492276,3.00738364536379e-4
53033029602,highly_burdened,1.4172727524128204e-4,5.703658637757508e-4,"list(c(-122.173032, -122.173658, -122.176008, -122.17603, -122.17603, -122.18423, -122.19223, -122.192292, -122.19743, -122.202081, -122.20533, -122.20813, -122.208802, -122.209409, -122.21223, -122.21043, -122.210221, -122.209426, -122.209079, -122.20803, -122.20203, -122.198801, -122.19783, -122.19203, -122.177204, -122.175929, -122.165329, -122.165661, -122.165229, -122.165394, -122.165768, -122.166623, -122.169401, -122.173032, 47.35402, 47.353372, 47.352853, 47.348141, 47.347322, 47.347422, 
47.347122, 47.344527, 47.345622, 47.34432, 47.343522, 47.339522, 47.337732, 47.336114, 47.333922, 47.327422, 47.327408, 47.32827, 47.328567, 47.328022, 47.326622, 47.329697, 47.330622, 47.329722, 47.329638, 47.329622, 47.329522, 47.332872, 47.343522, 47.348141, 47.351968, 47.352006, 47.354348, 47.35402))",289288,236319,2009,Population,3.4675782357172525e-4,2.4466555430589576,NA
53033029602,low_burden,3.111086529686679e-5,0.0016938137772738563,"list(c(-122.173032, -122.173658, -122.176008, -122.17603, -122.17603, -122.18423, -122.19223, -122.192292, -122.19743, -122.202081, -122.20533, -122.20813, -122.208802, -122.209409, -122.21223, -122.21043, -122.210221, -122.209426, -122.209079, -122.20803, -122.20203, -122.198801, -122.19783, -122.19203, -122.177204, -122.175929, -122.165329, -122.165661, -122.165229, -122.165394, -122.165768, -122.166623, -122.169401, -122.173032, 47.35402, 47.353372, 47.352853, 47.348141, 47.347322, 47.347422, 
47.347122, 47.344527, 47.345622, 47.34432, 47.343522, 47.339522, 47.337732, 47.336114, 47.333922, 47.327422, 47.327408, 47.32827, 47.328567, 47.328022, 47.326622, 47.329697, 47.330622, 47.329722, 47.329638, 47.329622, 47.329522, 47.332872, 47.343522, 47.348141, 47.351968, 47.352006, 47.354348, 47.35402))",289288,236319,2009,Population,0.001029765657879921,33.09987195964074,NA
53033029602,severely_burdened,0,4.113547744807942e-4,"list(c(-122.173032, -122.173658, -122.176008, -122.17603, -122.17603, -122.18423, -122.19223, -122.192292, -122.19743, -122.202081, -122.20533, -122.20813, -122.208802, -122.209409, -122.21223, -122.21043, -122.210221, -122.209426, -122.209079, -122.20803, -122.20203, -122.198801, -122.19783, -122.19203, -122.177204, -122.175929, -122.165329, -122.165661, -122.165229, -122.165394, -122.165768, -122.166623, -122.169401, -122.173032, 47.35402, 47.353372, 47.352853, 47.348141, 47.347322, 47.347422, 
47.347122, 47.344527, 47.345622, 47.34432, 47.343522, 47.339522, 47.337732, 47.336114, 47.333922, 47.327422, 47.327408, 47.32827, 47.328567, 47.328022, 47.326622, 47.329697, 47.330622, 47.329722, 47.329638, 47.329622, 47.329522, 47.332872, 47.343522, 47.348141, 47.351968, 47.352006, 47.354348, 47.35402))",289288,236319,2009,Population,2.50085945485124e-4,Inf,NA
53033029700,highly_burdened,0.0015382594507895246,0.001040485606030589,"list(c(-122.225731, -122.227931, -122.228231, -122.230531, -122.231131, -122.233231, -122.233131, -122.233131, -122.233631, -122.244532, -122.247532, -122.247432, -122.247574, -122.247432, -122.249132, -122.249532, -122.253232, -122.256632, -122.25589, -122.249557, -122.249632, -122.249732, -122.242831, -122.238931, -122.232431, -122.229231, -122.218331, -122.213317, -122.212682, -122.212331, -122.209031, -122.20843, -122.20843, -122.20533, -122.202081, -122.19743, -122.192292, -122.19223, -122.192304, 
-122.19703, -122.197064, -122.19703, -122.19703, -122.19723, -122.202331, -122.204531, -122.207131, -122.211431, -122.215931, -122.223331, -122.225631, -122.225731, 47.382522, 47.380722, 47.380622, 47.380022, 47.379922, 47.379822, 47.380922, 47.381622, 47.381622, 47.381322, 47.381322, 47.377922, 47.376977, 47.376022, 47.370922, 47.367822, 47.366122, 47.362722, 47.361375, 47.361467, 47.358222, 47.353822, 47.353822, 47.353822, 47.353822, 47.353822, 47.353922, 47.357217, 47.357666, 47.357522, 47.353722, 
47.349619, 47.347422, 47.343522, 47.34432, 47.345622, 47.344527, 47.347122, 47.34971, 47.349622, 47.349966, 47.356222, 47.358022, 47.365322, 47.365222, 47.365322, 47.368422, 47.375022, 47.378822, 47.383122, 47.383422, 47.382522))",289288,236319,2009,Population,6.325703326921544e-4,0.41122473349179317,0.0015382594507895246
53033029700,low_burden,0.0026133126849368104,0.0018113437128247675,"list(c(-122.225731, -122.227931, -122.228231, -122.230531, -122.231131, -122.233231, -122.233131, -122.233131, -122.233631, -122.244532, -122.247532, -122.247432, -122.247574, -122.247432, -122.249132, -122.249532, -122.253232, -122.256632, -122.25589, -122.249557, -122.249632, -122.249732, -122.242831, -122.238931, -122.232431, -122.229231, -122.218331, -122.213317, -122.212682, -122.212331, -122.209031, -122.20843, -122.20843, -122.20533, -122.202081, -122.19743, -122.192292, -122.19223, -122.192304, 
-122.19703, -122.197064, -122.19703, -122.19703, -122.19723, -122.202331, -122.204531, -122.207131, -122.211431, -122.215931, -122.223331, -122.225631, -122.225731, 47.382522, 47.380722, 47.380622, 47.380022, 47.379922, 47.379822, 47.380922, 47.381622, 47.381622, 47.381322, 47.381322, 47.377922, 47.376977, 47.376022, 47.370922, 47.367822, 47.366122, 47.362722, 47.361375, 47.361467, 47.358222, 47.353822, 47.353822, 47.353822, 47.353822, 47.353822, 47.353922, 47.357217, 47.357666, 47.357522, 47.353722, 
47.349619, 47.347422, 47.343522, 47.34432, 47.345622, 47.344527, 47.347122, 47.34971, 47.349622, 47.349966, 47.356222, 47.358022, 47.365322, 47.365222, 47.365322, 47.368422, 47.375022, 47.378822, 47.383122, 47.383422, 47.382522))",289288,236319,2009,Population,0.0011012187851522474,0.4213880686760891,0.0026133126849368104
53033029700,severely_burdened,0.0010301153176073671,4.8049003068724867e-4,"list(c(-122.225731, -122.227931, -122.228231, -122.230531, -122.231131, -122.233231, -122.233131, -122.233131, -122.233631, -122.244532, -122.247532, -122.247432, -122.247574, -122.247432, -122.249132, -122.249532, -122.253232, -122.256632, -122.25589, -122.249557, -122.249632, -122.249732, -122.242831, -122.238931, -122.232431, -122.229231, -122.218331, -122.213317, -122.212682, -122.212331, -122.209031, -122.20843, -122.20843, -122.20533, -122.202081, -122.19743, -122.192292, -122.19223, -122.192304, 
-122.19703, -122.197064, -122.19703, -122.19703, -122.19723, -122.202331, -122.204531, -122.207131, -122.211431, -122.215931, -122.223331, -122.225631, -122.225731, 47.382522, 47.380722, 47.380622, 47.380022, 47.379922, 47.379822, 47.380922, 47.381622, 47.381622, 47.381322, 47.381322, 47.377922, 47.376977, 47.376022, 47.370922, 47.367822, 47.366122, 47.362722, 47.361375, 47.361467, 47.358222, 47.353822, 47.353822, 47.353822, 47.353822, 47.353822, 47.353922, 47.357217, 47.357666, 47.357522, 47.353722, 
47.349619, 47.347422, 47.343522, 47.34432, 47.345622, 47.344527, 47.347122, 47.34971, 47.349622, 47.349966, 47.356222, 47.358022, 47.365322, 47.365222, 47.365322, 47.368422, 47.375022, 47.378822, 47.383122, 47.383422, 47.382522))",289288,236319,2009,Population,2.921171968218086e-4,0.2835771799804945,0.0010301153176073671
53033029801,highly_burdened,0.0010854235225795747,8.088824977127295e-4,"list(c(-122.254232, -122.26091, -122.267257, -122.268619, -122.272186, -122.274332, -122.274532, -122.277433, -122.278333, -122.278392, -122.278833, -122.281633, -122.284833, -122.287133, -122.289233, -122.290433, -122.293833, -122.296833, -122.284233, -122.281632, -122.281832, -122.276132, -122.269644, -122.267258, -122.264832, -122.252762, -122.249732, -122.249632, -122.249557, -122.25589, -122.256632, -122.253232, -122.249532, -122.249132, -122.247432, -122.247574, -122.247432, -122.247532, -122.254232, 
47.381122, 47.381013, 47.378999, 47.378509, 47.377359, 47.377722, 47.374922, 47.373422, 47.373622, 47.373634, 47.373722, 47.369522, 47.370122, 47.369922, 47.369522, 47.369522, 47.369422, 47.357722, 47.357622, 47.357622, 47.354122, 47.354022, 47.353079, 47.352261, 47.353622, 47.353761, 47.353822, 47.358222, 47.361467, 47.361375, 47.362722, 47.366122, 47.367822, 47.370922, 47.376022, 47.376977, 47.377922, 47.381322, 47.381122))",289288,236319,2009,Population,4.917656406983101e-4,0.4530633715488303,0.0010854235225795747
53033029801,low_burden,0.0032147894140095684,0.001856281629357521,"list(c(-122.254232, -122.26091, -122.267257, -122.268619, -122.272186, -122.274332, -122.274532, -122.277433, -122.278333, -122.278392, -122.278833, -122.281633, -122.284833, -122.287133, -122.289233, -122.290433, -122.293833, -122.296833, -122.284233, -122.281632, -122.281832, -122.276132, -122.269644, -122.267258, -122.264832, -122.252762, -122.249732, -122.249632, -122.249557, -122.25589, -122.256632, -122.253232, -122.249532, -122.249132, -122.247432, -122.247574, -122.247432, -122.247532, -122.254232, 
47.381122, 47.381013, 47.378999, 47.378509, 47.377359, 47.377722, 47.374922, 47.373422, 47.373622, 47.373634, 47.373722, 47.369522, 47.370122, 47.369922, 47.369522, 47.369522, 47.369422, 47.357722, 47.357622, 47.357622, 47.354122, 47.354022, 47.353079, 47.352261, 47.353622, 47.353761, 47.353822, 47.358222, 47.361467, 47.361375, 47.362722, 47.366122, 47.367822, 47.370922, 47.376022, 47.376977, 47.377922, 47.381322, 47.381122))",289288,236319,2009,Population,0.0011285390985202157,0.3510460416480819,0.0032147894140095684
53033029801,severely_burdened,4.355521141561351e-4,2.3851663393947432e-4,"list(c(-122.254232, -122.26091, -122.267257, -122.268619, -122.272186, -122.274332, -122.274532, -122.277433, -122.278333, -122.278392, -122.278833, -122.281633, -122.284833, -122.287133, -122.289233, -122.290433, -122.293833, -122.296833, -122.284233, -122.281632, -122.281832, -122.276132, -122.269644, -122.267258, -122.264832, -122.252762, -122.249732, -122.249632, -122.249557, -122.25589, -122.256632, -122.253232, -122.249532, -122.249132, -122.247432, -122.247574, -122.247432, -122.247532, -122.254232, 
47.381122, 47.381013, 47.378999, 47.378509, 47.377359, 47.377722, 47.374922, 47.373422, 47.373622, 47.373634, 47.373722, 47.369522, 47.370122, 47.369922, 47.369522, 47.369522, 47.369422, 47.357722, 47.357622, 47.357622, 47.354122, 47.354022, 47.353079, 47.352261, 47.353622, 47.353761, 47.353822, 47.358222, 47.361467, 47.361375, 47.362722, 47.366122, 47.367822, 47.370922, 47.376022, 47.376977, 47.377922, 47.381322, 47.381122))",289288,236319,2009,Population,1.4500781712810203e-4,0.3329287412805903,4.355521141561351e-4
53033029802,highly_burdened,5.288847100467355e-4,8.814745167432938e-4,"list(c(-122.296033, -122.293144, -122.292933, -122.293532, -122.289632, -122.287932, -122.286832, -122.279232, -122.277032, -122.271032, -122.271032, -122.263423, -122.260532, -122.255532, -122.255232, -122.254232, -122.253532, -122.253028, -122.249831, -122.249832, -122.249732, -122.252762, -122.264832, -122.267258, -122.269644, -122.276132, -122.281832, -122.281632, -122.284233, -122.296833, -122.296033, 47.352322, 47.346538, 47.343322, 47.334922, 47.334722, 47.334722, 47.334722, 47.334722, 47.334622, 
47.334822, 47.336622, 47.336666, 47.336722, 47.336722, 47.335322, 47.335522, 47.339822, 47.339931, 47.340622, 47.344922, 47.353822, 47.353761, 47.353622, 47.352261, 47.353079, 47.354022, 47.354122, 47.357622, 47.357622, 47.357722, 47.352322))",289288,236319,2009,Population,5.358984546102108e-4,1.0132613865181612,NA
53033029802,low_burden,8.261663117723515e-4,0.0015071485854908522,"list(c(-122.296033, -122.293144, -122.292933, -122.293532, -122.289632, -122.287932, -122.286832, -122.279232, -122.277032, -122.271032, -122.271032, -122.263423, -122.260532, -122.255532, -122.255232, -122.254232, -122.253532, -122.253028, -122.249831, -122.249832, -122.249732, -122.252762, -122.264832, -122.267258, -122.269644, -122.276132, -122.281832, -122.281632, -122.284233, -122.296833, -122.296033, 47.352322, 47.346538, 47.343322, 47.334922, 47.334722, 47.334722, 47.334722, 47.334722, 47.334622, 
47.334822, 47.336622, 47.336666, 47.336722, 47.336722, 47.335322, 47.335522, 47.339822, 47.339931, 47.340622, 47.344922, 47.353822, 47.353761, 47.353622, 47.352261, 47.353079, 47.354022, 47.354122, 47.357622, 47.357622, 47.357722, 47.352322))",289288,236319,2009,Population,9.162812792553231e-4,1.1090760615615645,NA
53033029802,severely_burdened,4.632062166422389e-4,3.767871463708941e-4,"list(c(-122.296033, -122.293144, -122.292933, -122.293532, -122.289632, -122.287932, -122.286832, -122.279232, -122.277032, -122.271032, -122.271032, -122.263423, -122.260532, -122.255532, -122.255232, -122.254232, -122.253532, -122.253028, -122.249831, -122.249832, -122.249732, -122.252762, -122.264832, -122.267258, -122.269644, -122.276132, -122.281832, -122.281632, -122.284233, -122.296833, -122.296033, 47.352322, 47.346538, 47.343322, 47.334922, 47.334722, 47.334722, 47.334722, 47.334722, 47.334622, 
47.334822, 47.336622, 47.336666, 47.336722, 47.336722, 47.335322, 47.335522, 47.339822, 47.339931, 47.340622, 47.344922, 47.353822, 47.353761, 47.353622, 47.352261, 47.353079, 47.354022, 47.354122, 47.357622, 47.357622, 47.357722, 47.352322))",289288,236319,2009,Population,2.2907031981272491e-4,0.4945320498356982,4.632062166422389e-4
53033029901,highly_burdened,3.9061419761621637e-4,3.595033323176574e-4,"list(c(-122.294026, -122.294232, -122.293932, -122.295632, -122.296532, -122.294732, -122.291732, -122.286582, -122.286204, -122.283032, -122.280732, -122.278532, -122.277032, -122.271174, -122.270264, -122.270232, -122.270032, -122.271111, -122.271032, -122.271209, -122.271209, -122.270932, -122.270955, -122.271032, -122.277032, -122.279232, -122.286832, -122.287932, -122.289632, -122.293532, -122.294026, 47.329347, 47.327022, 47.322322, 47.317922, 47.315222, 47.315122, 47.315122, 47.315279, 47.315258, 
47.315122, 47.314522, 47.314522, 47.314622, 47.314966, 47.315375, 47.318622, 47.322322, 47.326731, 47.329422, 47.33162, 47.332742, 47.333522, 47.333822, 47.334822, 47.334622, 47.334722, 47.334722, 47.334722, 47.334722, 47.334922, 47.329347))",289288,236319,2009,Population,2.18562506977567e-4,0.559535491314393,3.9061419761621637e-4
53033029901,low_burden,5.565388125328393e-4,9.575232985800547e-4,"list(c(-122.294026, -122.294232, -122.293932, -122.295632, -122.296532, -122.294732, -122.291732, -122.286582, -122.286204, -122.283032, -122.280732, -122.278532, -122.277032, -122.271174, -122.270264, -122.270232, -122.270032, -122.271111, -122.271032, -122.271209, -122.271209, -122.270932, -122.270955, -122.271032, -122.277032, -122.279232, -122.286832, -122.287932, -122.289632, -122.293532, -122.294026, 47.329347, 47.327022, 47.322322, 47.317922, 47.315222, 47.315122, 47.315122, 47.315279, 47.315258, 
47.315122, 47.314522, 47.314522, 47.314622, 47.314966, 47.315375, 47.318622, 47.322322, 47.326731, 47.329422, 47.33162, 47.332742, 47.333522, 47.333822, 47.334822, 47.334622, 47.334722, 47.334722, 47.334722, 47.334722, 47.334922, 47.329347))",289288,236319,2009,Population,5.821328310864373e-4,1.0459878412380947,NA
53033029901,severely_burdened,5.357982356682614e-4,3.69873620748544e-4,"list(c(-122.294026, -122.294232, -122.293932, -122.295632, -122.296532, -122.294732, -122.291732, -122.286582, -122.286204, -122.283032, -122.280732, -122.278532, -122.277032, -122.271174, -122.270264, -122.270232, -122.270032, -122.271111, -122.271032, -122.271209, -122.271209, -122.270932, -122.270955, -122.271032, -122.277032, -122.279232, -122.286832, -122.287932, -122.289632, -122.293532, -122.294026, 47.329347, 47.327022, 47.322322, 47.317922, 47.315222, 47.315122, 47.315122, 47.315279, 47.315258, 
47.315122, 47.314522, 47.314522, 47.314622, 47.314966, 47.315375, 47.318622, 47.322322, 47.326731, 47.329422, 47.33162, 47.332742, 47.333522, 47.333822, 47.334822, 47.334622, 47.334722, 47.334722, 47.334722, 47.334722, 47.334922, 47.329347))",289288,236319,2009,Population,2.2486719467802008e-4,0.4196863291226779,5.357982356682614e-4
53033029902,highly_burdened,1.4172727524128204e-4,6.291308315587345e-4,"list(c(-122.254232, -122.255232, -122.255532, -122.260532, -122.263423, -122.271032, -122.271032, -122.270955, -122.270932, -122.271209, -122.271209, -122.271032, -122.271111, -122.270032, -122.270232, -122.270264, -122.271174, -122.277032, -122.278532, -122.280732, -122.277732, -122.276432, -122.272832, -122.271332, -122.260231, -122.257414, -122.256957, -122.253302, -122.251531, -122.249031, -122.249831, -122.249758, -122.249331, -122.247031, -122.249831, -122.253028, -122.253532, -122.254232, 
47.335522, 47.335322, 47.336722, 47.336722, 47.336666, 47.336622, 47.334822, 47.333822, 47.333522, 47.332742, 47.33162, 47.329422, 47.326731, 47.322322, 47.318622, 47.315375, 47.314966, 47.314622, 47.314522, 47.314522, 47.312122, 47.308922, 47.304022, 47.303522, 47.303422, 47.30239, 47.30322, 47.308295, 47.312722, 47.316422, 47.332122, 47.332239, 47.332922, 47.336922, 47.340622, 47.339931, 47.339822, 47.335522))",289288,236319,2009,Population,3.8248438721246526e-4,2.6987352050712112,NA
53033029902,low_burden,2.108625314565416e-4,0.0011027073366332288,"list(c(-122.254232, -122.255232, -122.255532, -122.260532, -122.263423, -122.271032, -122.271032, -122.270955, -122.270932, -122.271209, -122.271209, -122.271032, -122.271111, -122.270032, -122.270232, -122.270264, -122.271174, -122.277032, -122.278532, -122.280732, -122.277732, -122.276432, -122.272832, -122.271332, -122.260231, -122.257414, -122.256957, -122.253302, -122.251531, -122.249031, -122.249831, -122.249758, -122.249331, -122.247031, -122.249831, -122.253028, -122.253532, -122.254232, 
47.335522, 47.335322, 47.336722, 47.336722, 47.336666, 47.336622, 47.334822, 47.333822, 47.333522, 47.332742, 47.33162, 47.329422, 47.326731, 47.322322, 47.318622, 47.315375, 47.314966, 47.314622, 47.314522, 47.314522, 47.312122, 47.308922, 47.304022, 47.303522, 47.303422, 47.30239, 47.30322, 47.308295, 47.312722, 47.316422, 47.332122, 47.332239, 47.332922, 47.336922, 47.340622, 47.339931, 47.339822, 47.335522))",289288,236319,2009,Population,6.703984589054027e-4,3.1793152357348546,NA
53033029902,severely_burdened,3.456762810762977e-5,5.8764967782889535e-5,"list(c(-122.254232, -122.255232, -122.255532, -122.260532, -122.263423, -122.271032, -122.271032, -122.270955, -122.270932, -122.271209, -122.271209, -122.271032, -122.271111, -122.270032, -122.270232, -122.270264, -122.271174, -122.277032, -122.278532, -122.280732, -122.277732, -122.276432, -122.272832, -122.271332, -122.260231, -122.257414, -122.256957, -122.253302, -122.251531, -122.249031, -122.249831, -122.249758, -122.249331, -122.247031, -122.249831, -122.253028, -122.253532, -122.254232, 
47.335522, 47.335322, 47.336722, 47.336722, 47.336666, 47.336622, 47.334822, 47.333822, 47.333522, 47.332742, 47.33162, 47.329422, 47.326731, 47.322322, 47.318622, 47.315375, 47.314966, 47.314622, 47.314522, 47.314522, 47.312122, 47.308922, 47.304022, 47.303522, 47.303422, 47.30239, 47.30322, 47.308295, 47.312722, 47.316422, 47.332122, 47.332239, 47.332922, 47.336922, 47.340622, 47.339931, 47.339822, 47.335522))",289288,236319,2009,Population,3.5726563640682714e-5,1.0335266142485822,NA
53033030002,highly_burdened,0.0014483836177096871,9.29869196086246e-4,"list(c(-122.298833, -122.301233, -122.306733, -122.308233, -122.312433, -122.312122, -122.311933, -122.312133, -122.313133, -122.312533, -122.312733, -122.303532, -122.301293, -122.298532, -122.296532, -122.295632, -122.293932, -122.294232, -122.294026, -122.293532, -122.292933, -122.298855, -122.298833, 47.343122, 47.343222, 47.343122, 47.343122, 47.343222, 47.335714, 47.333622, 47.329322, 47.325722, 47.322522, 47.315222, 47.315222, 47.315222, 47.315222, 47.315222, 47.317922, 47.322322, 47.327022, 
47.329347, 47.334922, 47.343322, 47.34321, 47.343122))",289288,236319,2009,Population,5.65320330544938e-4,0.3903111880254989,0.0014483836177096871
53033030002,low_burden,0.002786150825474959,0.0018320842896874846,"list(c(-122.298833, -122.301233, -122.306733, -122.308233, -122.312433, -122.312122, -122.311933, -122.312133, -122.313133, -122.312533, -122.312733, -122.303532, -122.301293, -122.298532, -122.296532, -122.295632, -122.293932, -122.294232, -122.294026, -122.293532, -122.292933, -122.298855, -122.298833, 47.343122, 47.343222, 47.343122, 47.343122, 47.343222, 47.335714, 47.333622, 47.329322, 47.325722, 47.322522, 47.315222, 47.315222, 47.315222, 47.315222, 47.315222, 47.317922, 47.322322, 47.327022, 
47.329347, 47.334922, 47.343322, 47.34321, 47.343122))",289288,236319,2009,Population,0.0011138281605537275,0.39977310286633594,0.002786150825474959
53033030002,severely_burdened,0.0011165343878764414,4.770332678748714e-4,"list(c(-122.298833, -122.301233, -122.306733, -122.308233, -122.312433, -122.312122, -122.311933, -122.312133, -122.313133, -122.312533, -122.312733, -122.303532, -122.301293, -122.298532, -122.296532, -122.295632, -122.293932, -122.294232, -122.294026, -122.293532, -122.292933, -122.298855, -122.298833, 47.343122, 47.343222, 47.343122, 47.343122, 47.343222, 47.335714, 47.333622, 47.329322, 47.325722, 47.322522, 47.315222, 47.315222, 47.315222, 47.315222, 47.315222, 47.317922, 47.322322, 47.327022, 
47.329347, 47.334922, 47.343322, 47.34321, 47.343122))",289288,236319,2009,Population,2.9001563425372524e-4,0.2597462625448659,0.0011165343878764414
53033030003,highly_burdened,5.046873703713946e-4,5.46168524098691e-4,"list(c(-122.314233, -122.320234, -122.325326364256, -122.32524823847, -122.325220039428, -122.32517741237, -122.325093485912, -122.324833, -122.324309, -122.320529, -122.318244, -122.318051, -122.314133, -122.312357, -122.312122, -122.312433, -122.312302, -122.312378, -122.312433, -122.309733, -122.308133, -122.302842, -122.296833, -122.293833, -122.296933, -122.297486, -122.303933, -122.304054, -122.313333, -122.313433, -122.314233, 47.372221, 47.372221, 47.3720666859316, 47.3683381523059, 47.3669923600695, 
47.3649579943685, 47.3609526251105, 47.348521, 47.348368, 47.346885, 47.345354, 47.342961, 47.338222, 47.335693, 47.335714, 47.343222, 47.346841, 47.349617, 47.351622, 47.357721, 47.357722, 47.357789, 47.357722, 47.369422, 47.369322, 47.369004, 47.368421, 47.368424, 47.368521, 47.373321, 47.372221))",289288,236319,2009,Population,3.3204688560096703e-4,0.6579258865872093,5.046873703713946e-4
53033030003,low_burden,0.001351594259008324,0.001012831503546361,"list(c(-122.314233, -122.320234, -122.325326364256, -122.32524823847, -122.325220039428, -122.32517741237, -122.325093485912, -122.324833, -122.324309, -122.320529, -122.318244, -122.318051, -122.314133, -122.312357, -122.312122, -122.312433, -122.312302, -122.312378, -122.312433, -122.309733, -122.308133, -122.302842, -122.296833, -122.293833, -122.296933, -122.297486, -122.303933, -122.304054, -122.313333, -122.313433, -122.314233, 47.372221, 47.372221, 47.3720666859316, 47.3683381523059, 47.3669923600695, 
47.3649579943685, 47.3609526251105, 47.348521, 47.348368, 47.346885, 47.345354, 47.342961, 47.338222, 47.335693, 47.335714, 47.343222, 47.346841, 47.349617, 47.351622, 47.357721, 47.357722, 47.357789, 47.357722, 47.369422, 47.369322, 47.369004, 47.368421, 47.368424, 47.368521, 47.373321, 47.372221))",289288,236319,2009,Population,6.157578321564796e-4,0.4555789047286027,0.001351594259008324
