20072005200703011869340000000000000032200011847001  120070118693430080342735300000000000000000200000000020053100001009070304          0101112210000032000010000031000009000049000049000034000035000035000007000028000051000036000058000047000008000033000009000030000027000030000059000031000043000009000011000030000034000030000050000030000009000029000009000010000049000033000050000030000029000029000048000033000051000010000009000036000034000031000047000029000011000032000010000009000050000034000046000035000030000030000010000029000009000048000045000035000028000032000008000035000056000030000053000050000009000029000011000028000030
20072005200703011873290000000000000015300013426604  120070118732930080342735303327607600643001803000000180353100001003010902          0100001100000056000010000032000033000033000011000034000057000034000010000009000034000034000011000059000035000057000059000033000033000060000009000031000032000033000011000033000056000034000010000009000031000036000009000056000036000055000058000032000036000010000055000033000034000036000058000033000009000033000061000057000034000033000055000009000035000010000011000034000034000009000056000035000036000033000059000035000011000033000056000057000034000033000057000009000033000009000011000035000035
20072005200703011877240000000000000012300010267406  120070118772430080342735300046746740000000800000000080053100001007050305          0100001100000007000023000007000026000026000042000025000043000026000049000026000022000006000025000027000007000040000041000008000007000028000007000026000043000008000028000009000028000044000025000038000006000028000041000045000022000023000024000026000025000007000024000007000023000026000039000026000045000023000039000024000022000008000026000026000009000045000042000007000008000026000007000025000043000007000022000006000023000044000026000042000006000024000049000042000026000026000023000027000025
20072005200703011881190000000000000027300013031701  120070118811930080342735306147607600000001004000000100453100001007050304          0101001100000057000032000052000032000032000056000032000008000057000053000011000029000033000009000033000009000033000031000029000059000009000035000011000034000032000009000033000061000012000011000064000038000028000057000033000055000038000030000035000012000052000032000066000032000035000059000034000009000046000054000010000032000031000010000033000010000035000030000032000052000011000030000009000038000035000010000034000058000009000009000067000037000036000053000035000052000033000033000032000010
20072005200703011885140000000000000029800010267401  120070118851430080342735306137607600000001002000000100253100001008070304          0101001100000024000006000008000043000041000007000024000042000008000007000026000027000044000028000025000024000026000044000026000026000024000008000007000045000046000007000025000041000008000008000026000028000046000025000026000026000025000041000026000025000024000045000042000006000009000043000026000008000044000045000024000026000006000026000025000024000026000007000026000024000024000042000044000007000008000043000024000007000041000044000026000024000008000026000028000024000025000008000025000026
20072005200703011889090000000000000029400010662301  120070118890930080342735307749269260000000902000000090253100001007050404          0101001100000027000051000046000028000008000007000030000045000009000046000027000026000026000027000026000029000006000043000027000024000043000030000030000048000029000030000044000023000027000025000045000009000007000006000010000040000029000029000009000025000049000031000028000046000031000026000045000026000026000027000049000007000007000007000007000046000030000028000008000007000024000044000046000029000007000008000027000048000007000046000031000027000024000025000028000029000009000049000029000008
20072005200703011893040000000000000039200017375602  120070118930430080342735307340860860000000100000000010053100001007070304          0100012210000047000073000012000042000012000011000043000014000077000044000046000047000070000036000013000040000080000072000044000047000047000015000078000049000070000080000049000069000012000042000044000049000014000047000068000049000015000012000042000045000045000012000079000050000082000074000049000080000013000047000048000045000014000038000072000047000013000013000044000048000047000074000012000041000012000015000041000012000068000044000047000045000072000044000011000040000080000073000044000041
20072005200703011896990000000000000031300002764301  120070118969930080342735307749269260000000901000000090153100001006070304          0101112210000001000009000009000003000001000001000003000009000002000009000002000009000009000010000009000002000001000010000009000009000008000016000014000009000009000009000009000013000007000016000007000016000013000019000014000009000009000015000015000003000003000009000010000003000003000003000003000009000001000007000003000008000009000009000009000003000002000009000008000008000007000016000015000009000009000009000011000015000009000014000009000015000015000014000015000009000009000017000017000001
20072005200703011900940000000000000012700014611304  120070119009430080342735303337607600000002002000000200253100001004050802          0100001100000036000035000011000011000034000035000036000009000061000010000037000062000061000061000037000010000062000036000035000037000036000035000061000059000036000037000036000057000011000063000036000010000009000010000038000064000011000037000036000031000037000037000010000010000036000036000037000011000057000011000040000057000061000061000035000011000062000037000035000036000037000036000061000059000038000038000034000063000010000059000039000010000011000011000035000058000011000035000035000036
20072005200703011904880000000000000062800015401101  120070119048830080342735305338208200000001403000000140353100001005060803          0101112210000010000062000012000049000037000038000036000040000046000064000012000039000038000015000010000042000072000064000037000041000039000040000048000055000010000012000013000012000063000035000044000012000066000038000040000065000036000045000085000009000064000014000074000046000037000040000042000045000043000009000073000037000038000067000066000039000012000013000036000048000038000036000034000012000069000059000064000066000014000038000036000073000012000041000040000012000040000035000013000065
20072005200703011908830000000000000014600016585804  120070119088330080342735301126446440710002200000000220053100002004060503          0100001100000010000011000057000077000042000077000039000038000013000041000013000049000012000048000031000065000047000033000077000015000045000044000040000040000012000037000062000017000038000012000053000066000045000059000011000036000051000061000042000043000010000014000072000066000038000075000044000033000017000036000013000046000011000048000040000052000039000041000089000015000048000053000038000042000012000039000069000011000046000014000053000058000031000058000012000035000053000062000042000041
20072005200703011912780000000000000026700008292901  120070119127830080342735306327847840663000500000000050053100001006060304          0101001100000006000006000019000023000020000018000022000035000022000007000035000023000035000021000006000023000006000035000022000032000006000007000022000020000021000020000020000036000021000006000033000023000038000019000006000020000007000036000020000038000006000006000022000022000021000022000020000035000021000006000034000022000035000021000006000021000006000035000023000035000006000006000020000021000022000023000022000035000020000006000035000020000038000021000006000020000006000037000021000034
20072005200703011916730000000000000007700038305300  120070119167330080342735303327607600643001804000000180453000000104010603          0000000000000168000092000092000031000165000099000095000161000105000108000157000102000099000099000179000032000029000028000030000101000154000094000094000028000170000100000104000161000104000093000151000101000097000097000173000026000030000027000027000092000162000101000093000029000168000095000101000173000094000108000174000094000092000100000156000029000032000028000030000100000161000095000093000027000156000090000098000164000109000097000158000105000092000095000170000033000030000030000029000102
20072005200703011920680000000000000014700015006204  120070119206830080342735303337607600000002002000000200253100001001010901          0100001100000039000037000035000010000035000062000039000012000011000040000039000010000062000036000060000061000035000058000012000039000036000039000037000011000037000061000039000011000010000035000036000012000064000041000063000066000035000063000010000036000041000037000037000070000035000011000038000065000059000039000038000062000011000036000009000011000037000011000066000043000038000034000038000066000037000010000038000067000071000035000037000065000011000038000010000009000035000011000060000035
20072005200703011924630000000000000005700006318400  120070119246330080342735300000000000000000200000000020053000000901050101          0000000000000013000004000014000004000005000027000027000013000014000013000015000003000025000014000013000014000004000024000014000003000014000024000014000025000024000005000005000014000014000017000013000024000005000014000014000012000023000005000015000025000014000004000014000003000004000021000025000015000015000014000015000003000026000014000014000016000003000023000012000005000014000025000014000027000025000003000004000014000015000015000013000023000005000014000014000016000023000004000012000024
20072005200703011928580000000000000013100010267406  120070119285830080342735303337607600000002004000000200453100001005030303          0100001100000024000008000026000045000042000046000024000025000025000027000025000007000008000007000026000043000025000008000026000048000024000007000027000046000041000044000026000026000026000025000021000008000008000008000026000042000025000008000028000049000024000007000025000045000043000044000026000026000026000024000024000006000008000008000026000044000025000007000028000043000024000007000026000046000044000045000026000023000026000024000024000007000007000008000026000045000026000008000026000046
20072005200703011932530000000000000015200007898006  120070119325330080342735300046746740000000800000000080053100001006030304          0100001100000038000038000006000034000020000023000006000006000006000024000020000035000006000021000036000021000021000023000022000036000020000023000021000019000007000032000020000021000020000005000035000019000018000006000022000006000007000035000035000020000035000036000006000039000020000021000006000006000006000021000019000033000006000020000037000020000021000022000020000037000023000020000024000023000008000042000022000020000020000006000035000018000020000006000021000006000006000037000039000021
20072005200703011936480000000000000043400015401101  120070119364830080342735303327607600068001900000000190053100001009070305          0101112210000061000037000069000038000038000065000038000012000075000072000011000037000039000013000039000013000041000041000040000011000064000040000067000039000039000061000036000012000069000071000011000041000043000012000041000012000040000036000041000012000070000039000070000039000040000071000040000010000073000063000012000036000040000011000036000010000040000039000038000010000066000040000067000042000041000067000043000012000069000071000012000037000038000011000039000011000041000040000039000010
20072005200703011940430000000000000023900007898005  120070119404330080342735300010000000000000300000000030053100001006010304          0200001100000022000031000020000019000030000021000033000006000006000020000019000023000035000017000006000022000006000008000040000020000022000040000017000019000034000022000031000006000006000020000017000023000032000017000006000019000004000007000032000020000017000007000018000020000008000018000006000032000037000018000019000015000006000018000029000018000034000036000006000019000022000006000019000021000004000020000004000032000035000017000017000020000007000023000033000021000038000034000006000016
20072005200703011944370000000000000039500012636801  120070119443730080342735306137607600000001002000000100253100001006030304          0101112220000054000053000056000053000010000032000030000055000011000032000033000009000033000032000010000032000030000035000010000009000030000030000031000032000031000009000054000032000030000056000050000032000009000009000033000055000009000052000035000035000010000010000009000009000061000030000033000009000052000030000032000054000032000033000053000029000034000031000057000055000032000030000033000033000032000059000007000033000034000009000011000030000056000059000032000010000054000009000032000034
20072005200703011948320000000000000039900009477609  120070119483230080342735300000000000000000200000000020053100001003060303          0101112210000023000024000024000007000040000006000022000037000045000041000022000008000034000026000029000024000026000006000008000027000022000025000025000038000006000051000029000008000008000007000024000038000008000029000026000026000025000043000041000020000027000025000024000009000043000006000025000038000040000045000024000009000045000021000025000021000023000009000006000026000022000020000028000041000007000041000029000009000008000007000026000037000008000027000025000022000021000046000042000024
20072005200703011952270000000000000010300010662306  120070119522730080342735303327607600643001805000000180553100001006020305          0100001100000007000026000007000027000027000046000026000045000029000047000027000027000009000028000027000009000043000045000008000049000027000045000026000007000049000027000047000029000008000027000008000049000025000008000008000026000029000027000027000025000008000028000008000028000027000045000029000049000026000046000027000028000008000026000026000008000049000048000009000044000026000046000029000009000043000028000044000026000009000029000009000049000027000008000008000027000026000026000029000026
20072005200703011956220000000000000025100013821507  120070119562230080342735306327847840663000500000000050053100001005050103          0200001100000033000034000060000037000059000052000010000011000034000033000037000034000058000011000036000035000034000060000011000011000033000036000059000033000058000057000013000010000036000032000032000035000060000011000035000035000033000059000011000054000035000034000011000037000010000011000058000061000035000035000034000035000011000063000032000034000035000011000057000057000036000034000009000035000011000010000060000054000038000037000035000037000011000056000034000035000036000009000060000011
20072005200703011960170000000000000028200002369401  120070119601730080342735306745915910000001201000000120153100001006070104          0101001100000012000007000006000012000008000006000012000012000013000013000008000013000008000014000008000008000007000007000014000004000003000008000006000001000007000007000001000002000002000001000008000003000006000003000007000007000007000007000002000003000001000008000008000003000007000008000001000003000001000003000007000003000008000002000007000008000007000009000003000012000012000007000009000014000008000007000014000013000012000014000006000014000008000012000008000008000008000006000014000012
20072005200703011964120000000000000023700010267401  120070119641230080342735303337607600000002003000000200353100001004060303          0101001100000008000008000024000008000046000025000028000026000044000026000007000025000046000043000026000026000042000008000026000027000007000008000024000008000040000027000025000026000045000024000006000024000047000042000024000026000040000008000024000027000046000040000024000047000006000027000026000028000007000025000041000027000007000009000025000025000008000042000024000026000043000043000024000046000008000025000026000026000006000024000043000023000007000006000028000024000008000045000024000025
20072005200703011968070000000000000020600020139901  120070119680730080342735305328208200687001300000000130053100002009060306          0101001100000053000044000042000055000086000075000077000049000015000048000088000051000060000090000051000017000017000017000051000017000055000053000059000050000080000083000074000060000017000055000088000049000049000078000050000014000016000015000052000016000051000053000052000046000081000078000081000061000014000053000078000050000045000091000061000017000017000015000052000014000048000063000059000054000077000075000086000044000014000050000081000058000043000085000056000015000019000015000055000017
20072005200703011972020000000000000017600011452106  120070119720230080342735303327607600068001900000000190053100001003050602          0100001100000045000025000028000047000027000008000046000049000008000030000023000009000028000009000031000031000029000051000031000007000049000030000029000049000031000007000046000046000007000029000028000009000027000008000030000029000030000046000028000009000051000027000028000048000028000009000052000046000009000029000031000008000028000007000029000032000028000053000028000008000050000027000031000050000029000008000053000046000008000028000028000008000025000009000030000027000026000052000027000009
20072005200703011975970000000000000011900027643006  120070119759730080342735306147607600000001001000000100153100001002010902          0100001100000064000123000114000071000072000119000069000063000121000107000120000122000068000111000069000115000067000067000065000021000074000020000022000070000068000023000073000074000020000018000020000021000070000020000069000020000068000068000068000110000071000122000113000074000071000115000067000066000122000111000110000122000066000109000070000119000070000074000071000020000071000020000021000071000066000020000068000067000018000021000020000022000071000019000071000020000075000067000068000119
20072005200703011979920000000000000039000009872501  120070119799230080342735301136446440000002102000000210253100001006070104          0101112210000026000007000045000024000025000007000026000007000007000044000044000026000028000026000027000009000042000026000026000042000025000007000047000027000025000008000026000006000008000045000045000026000028000025000024000007000042000026000026000008000024000044000007000027000027000040000025000041000045000007000008000026000024000028000025000043000008000024000028000007000025000045000007000027000025000045000027000045000041000008000008000024000026000028000026000045000008000027000026000045
20072005200703011983860000000000000056400011452101  120070119838630080342735306337847840000000601000000060153100001009060306          0101112210000009000029000010000025000027000047000035000051000026000045000029000028000009000028000030000009000047000050000009000053000025000046000031000009000046000031000047000027000009000029000009000055000032000009000011000029000029000031000027000029000008000027000009000022000025000046000033000048000028000054000031000028000010000027000031000007000053000043000009000049000031000049000027000009000049000031000052000029000008000036000009000052000029000009000009000029000030000029000029000029
20072005200703011987810000000000000039100000789807  120070119878130080342735300010000000000000700000000070053100001007010504          0300001100000001000000000001000001000000000001000000000003000007000005000002000003000003000005000000000003000000000002000005000001000003000001000001000000000001000000000006000002000000000001000000000003000000000003000007000001000005000003000003000001000000000001000001000002000004000000000003000001000000000003000001000001000006000001000003000003000002000003000003000004000001000003000003000000000000000009000003000003000003-00002000002000003000003000005000000000003000001000002000003000004
20072005200703011991760000000000000034800011847001  120070119917630080342735303327607600643001804000000180453100001005010303          0101112210000008000052000009000010000030000032000051000053000009000032000032000030000009000031000029000031000054000031000030000030000032000029000030000033000052000055000032000031000029000054000010000053000029000010000009000009000030000050000009000009000054000009000052000053000032000030000009000007000051000030000031000030000055000032000031000032000009000032000032000029000032000031000031000032000009000008000032000032000033000009000049000009000032000054000052000050000030000009000052000054
20072005200703011995710000000000000020100008687801  120070119957130080342735306147607600000001001000000100153100001007050104          0101001100000021000022000036000037000023000021000022000037000008000037000023000007000006000008000021000036000006000021000021000036000006000006000021000021000036000033000006000021000020000022000006000023000020000021000036000021000021000008000036000021000019000021000034000035000021000021000020000035000006000035000021000006000006000006000020000037000008000021000021000038000006000006000021000023000039000040000006000021000023000020000006000022000021000021000034000023000019000006000035000019
20072005200703011999660000000000000044500008292901  120070119996630080342735306337847840000000602000000060253100001006051004          0101112210000034000018000006000005000019000034000006000037000023000021000020000021000019000024000006000032000020000017000038000022000018000006000021000023000006000023000022000018000007000038000037000031000034000007000022000021000032000006000020000044000007000022000036000037000017000005000034000006000026000021000019000024000015000020000040000004000020000021000007000021000022000034000025000023000032000019000016000021000032000006000009000006000004000035000020000020000006000035000018000006
20072005200703012003610000000000000028600021324601  120070120036130080342735306745915910000001201000000120153100002008070304          0101001100000114000054000066000099000057000014000013000021000067000078000039000044000037000080000134000099000062000015000056000020000106000061000052000108000051000017000020000020000047000050000048000045000048000095000087000075000063000020000057000096000020000058000064000019000055000098000077000096000050000055000069000048000044000018000016000019000050000080000054000093000013000039000062000018000049000083000077000111000060000050000053000073000065000015000015000021000043000134000043000014
20072005200703012007560000000000000045500041069601  120070120075630080342735305338208200000001403000000140353100001006030304          0101112210000030000165000115000179000117000029000103000030000171000096000029000030000095000105000124000099000101000158000102000181000032000150000111000166000095000033000114000036000163000107000030000029000103000123000111000104000096000168000121000174000035000182000120000210000093000030000099000033000180000105000030000034000100000120000105000099000093000161000101000163000034000155000096000163000111000029000096000034000158000103000032000033000103000104000106000100000108000159000110000175
20072005200703012011510000000000000028400009872501  120070120115130080342735303337607600000002009000000200953100001007070304          0101001100000025000024000026000008000008000026000026000025000008000042000006000025000041000041000042000026000008000041000024000008000006000043000040000024000026000006000006000043000026000024000024000040000025000024000026000006000024000026000041000025000026000025000024000006000006000026000025000026000006000043000007000024000041000042000041000024000006000041000024000006000007000043000043000025000027000006000006000041000024000024000025000042000026000024000026000008000024000024000042000024
20072005200703012015460000000000000025400005923501  120070120154630080342735300010000000000000400000000040053100001008060105          0101001100000015000025000012000017000016000003000012000005000015000013000005000017000028000006000005000021000019000011000015000029000018000027000015000010000017000007000013000007000015000014000004000012000021000003000006000022000014000012000029000004000012000003000015000019000015000023000015000024000014000013000027000017000005000029000029000004000015000017000003000004000014000005000015000013000016000026000021000020000020000012000018000020000005000021000017000005000015000016000005000024
20072005200703012019410000000000000024200009477602  120070120194130080342735301126446440710002200000000220053100001007070403          0100001100000007000026000027000043000008000043000045000026000025000008000008000045000025000026000027000044000026000026000025000026000027000008000046000027000025000026000024000007000006000026000028000024000006000042000008000024000043000043000044000043000044000026000026000008000041000007000007000027000025000045000044000008000025000024000026000008000024000027000026000026000027000043000007000025000028000024000026000044000041000026000026000023000043000007000047000024000009000008000008000008
20072005200703012023350000000000000021700013031709  120070120233530080342735303327607600643001801000000180153100001007010305          0111001100000011000010000009000011000057000033000035000009000058000035000035000061000035000034000060000033000033000034000057000036000059000058000058000060000011000035000035000058000011000034000033000011000035000033000009000033000034000034000011000033000010000011000011000011000062000036000033000010000055000034000035000060000034000034000060000033000035000035000058000034000061000059000058000060000010000032000034000058000009000035000035000010000033000035000010000033000035000035000010000033
20072005200703012027300000000000000057200013821501  120070120273030080342735306147607600000001001000000100153100001008090305          0101112210000053000059000011000038000033000059000009000031000034000009000034000035000009000033000033000033000009000060000055000011000033000032000036000011000066000037000037000062000057000031000008000009000038000066000009000063000035000036000034000035000009000011000058000030000038000009000056000034000033000062000037000036000055000033000035000035000060000010000011000062000035000041000031000058000009000034000030000009000011000038000059000055000037000009000063000009000035000037000033000036
20072005200703012031250000000000000010700013426606  120070120312530080342735306745915910000001202000000120253100001004030303          0100001100000030000055000062000033000009000012000041000054000010000061000040000040000036000035000036000038000011000055000030000036000011000035000035000010000036000031000011000033000033000028000012000059000058000057000060000011000039000031000058000011000040000066000046000026000009000010000033000065000011000057000035000039000036000033000035000037000011000056000035000034000011000037000038000009000038000033000011000039000039000038000012000063000060000050000054000009000039000030000065000011
20072005200703012035200000000000000053200015401101  120070120352030080342735303327607600643001804000000180453100002003030302          0101112210000071000041000045000012000013000068000069000011000038000062000012000011000039000038000071000042000038000038000038000038000011000039000037000062000064000011000013000073000039000012000070000071000042000043000012000041000042000041000037000039000062000038000042000010000011000073000071000012000038000063000013000012000039000042000065000042000038000039000041000040000011000040000043000074000071000012000012000070000044000012000067000067000039000038000012000036000036000041000038000040
20072005200703012039150000000000000012000001974506  120070120391530080342735300010000000000001500000000150053100001006070304          0100001100000007000001000005000006000008000002000005000004000002000006000005000001000005000004000004000001000009000008000008000004000007000001000005000005000008000000000005000005000002000005000005000001000005000005000005000001000009000007000008000005000001000008000004000004000002000009000004000005000007000006000003000007000005000004000004000007000002000002000002000005000001000007000005000007000001000010000004000004000009000004000005000006000005000005000004000009000001000001000001000004
20072005200703012043100000000000000024000013031701  120070120431030080342735301136446440000002102000000210253100001003060303          0101001100000032000009000056000009000030000052000057000053000030000009000055000035000031000033000033000009000010000030000033000034000031000009000056000009000032000057000051000052000032000011000055000030000031000033000032000009000009000029000031000033000030000053000009000054000030000009000009000009000030000054000009000033000032000032000034000053000049000033000031000030000032000052000007000051000033000010000008000009000031000056000009000030000033000032000035000054000058000033000030000032
20072005200703012047050000000000000038100008292901  120070120470530080342735306147607600000001001000000100153100001006070304          0101112210000020000024000006000037000024000023000035000021000020000033000023000023000020000036000006000007000006000004000033000039000045000008000021000022000006000006000024000033000036000021000006000033000006000021000019000021000021000023000021000021000024000019000007000048000022000019000033000021000018000036000018000021000022000039000007000006000006000006000033000039000038000007000024000023000006000006000020000034000038000021000006000035000006000021000021000020000018000021000021000022
20072005200703012051000000000000000046800012241901  120070120510030080342735306745915910000001202000000120253100001009040306          0101112210000033000027000034000036000057000058000009000060000037000040000009000010000009000030000030000042000009000034000061000058000009000011000055000061000032000032000028000030000011000060000037000028000041000012000045000039000035000009000036000042000027000035000034000035000051000055000009000056000035000039000009000010000009000027000035000052000009000039000047000064000009000011000060000047000037000036000029000029000009000060000034000034000033000011000061000028000037000011000034000031
20072005200703012054950000000000000027400016585803  120070120549530080342735303327607600643001801000000180153100001007010305          0100102220000070000041000071000012000012000041000040000039000070000040000012000041000013000012000073000041000069000038000039000040000074000039000069000012000012000040000042000041000067000042000014000040000013000012000068000042000072000042000042000041000012000040000012000068000074000043000041000040000013000041000070000045000071000070000012000039000013000040000039000040000014000040000012000069000068000041000041000041000010000044000073000039000070000068000010000044000012000041000043000042
20072005200703012058900000000000000039600011452109  120070120589030080342735300010000000000000300000000030053100001003060103          0111112210000030000031000024000009000009000008000028000034000024000007000029000023000012000029000041000054000035000032000038000006000024000034000023000056000065000046000026000007000031000053000033000029000039000037000009000011000006000029000035000048000024000026000028000008000009000006000026000041000032000009000038000024000009000030000045000054000043000030000030000009000029000035000024000040000062000046000034000007000027000063000029000025000044000026000007000008000007000028000029000043
20072005200703012062840000000000000022900016190901  120070120628430080342735306745915910000001202000000120253100001005050304          0101001100000074000039000012000040000063000037000035000067000041000012000013000011000039000042000041000046000043000072000067000068000012000044000072000032000012000041000044000010000038000059000055000064000040000037000045000037000037000010000012000012000057000037000012000040000066000036000045000058000040000012000012000011000033000037000044000036000036000065000075000065000013000048000070000044000013000043000040000015000036000067000059000060000041000041000039000042000043000010000010000014
20072005200703012066790000000000000005600040279800  120070120667930080342735307749269260000000902000000090253000000105030702          0000000000000098000098000147000164000031000035000174000103000030000184000166000109000113000028000094000101000107000100000029000104000105000094000032000033000160000181000030000099000166000033000032000097000111000165000118000106000105000100000183000107000109000112000028000029000173000170000034000109000162000035000030000101000106000189000099000095000100000090000182000111000110000110000165000164000033000029000149000108000030000157000192000096000110000031000103000109000092000103000028000114
20072005200703012070740000000000000021600009082701  120070120707430080342735305338208200000001402000000140253100001008070305          0101001100000024000007000025000006000023000023000008000027000042000008000008000041000024000023000043000024000038000023000023000007000023000039000024000038000025000025000042000024000006000040000041000008000024000023000008000024000006000026000025000007000024000038000024000041000022000023000038000024000006000042000042000006000023000023000007000023000006000024000025000044000024000007000024000007000023000024000008000026000039000007000006000043000023000026000040000022000040000022000023000036
20072005200703012074690000000000000030800009082703  120070120746930080342735306337847840000000602000000060253100001007050504          0100102220000024000023000023000026000040000039000041000024000008000024000043000026000024000041000023000006000008000006000025000039000024000025000022000025000008000008000006000024000040000024000006000023000025000008000023000037000043000042000022000044000026000024000024000024000007000007000007000025000042000024000006000024000025000008000025000040000039000040000024000007000026000023000024000025000041000040000038000025000007000021000038000025000023000041000023000006000008000007000024000008
20072005200703012078640000000000000026300007503101  120070120786430080342735300000000000000000200000000020053100001005070304          0101001100000030000028000020000019000017000004000016000032000018000030000027000006000020000006000018000020000006000017000006000021000006000006000020000016000016000032000018000007000019000006000005000029000019000028000022000019000032000020000034000018000035000032000019000020000018000004000020000034000021000030000034000005000018000005000020000019000005000019000004000018000006000005000020000018000018000031000018000004000020000006000007000033000018000031000018000018000027000018000032000018
20072005200703012082590000000000000016900010662306  120070120825930080342735306337847840000000601000000060153100001008030305          0100001100000008000047000048000009000027000046000010000007000028000030000047000028000026000027000028000045000029000027000007000028000049000007000008000046000029000009000044000050000030000026000007000028000027000026000029000009000026000027000048000027000009000050000049000007000027000043000008000008000027000028000044000028000027000026000027000045000029000027000008000026000045000009000009000045000027000008000047000046000029000028000008000027000028000029000029000008000027000028000048000028
20072005200703012086540000000000000016500013031706  120070120865430080342735300010000000000001600000000160053100001004010302          0100001100000052000012000033000060000063000033000035000038000037000038000010000036000056000009000034000009000035000058000033000060000009000062000037000011000011000043000044000033000034000033000057000032000010000056000035000053000032000009000034000063000009000061000036000010000012000033000033000037000038000042000059000033000009000058000034000060000038000011000033000013000054000012000031000060000063000030000036000031000034000036000010000033000059000011000035000010000030000057000036000011
20072005200703012090490000000000000019300009872506  120070120904930080342735303337607600000002004000000200453100002003061002          0100001100000008000024000008000026000041000024000039000008000024000044000043000024000026000027000023000024000007000025000045000008000008000025000008000026000041000026000046000006000026000045000038000026000024000022000023000025000006000023000047000045000041000026000041000025000007000025000007000042000023000008000006000024000023000027000025000024000044000025000007000039000041000024000039000025000006000025000007000040000024000008000008000026000025000024000024000024000046000027000007000006
