GEOID,geometry,NAME,variable,value,moe,Year,SE,CoV,short_label,tract_total
53033008001,"list(list(c(-122.352593685937, -122.351815631673, -122.350913759037, -122.348738, -122.347738, -122.346438, -122.345138, -122.343337, -122.344638, -122.347938, -122.351338, -122.352838, -122.357318, -122.358438, -122.359247, -122.359338, -122.360977, -122.3611784279, -122.352593685937, 47.6141703610196, 47.6136571553117, 47.6130622788282, 47.61472, 47.61422, 47.61342, 47.61272, 47.61402, 47.61482, 47.61672, 47.61872, 47.61872, 47.618732, 47.61882, 47.61882, 47.61882, 47.619886, 47.6198328691239, 
47.6141703610196)))","Census Tract 80.01, King County, Washington",B25033_008,0.6819066147859922,NA,2009,NA,NA,Renter occupied,5140
53033008002,"list(list(c(-122.346438, -122.347738, -122.348738, -122.350913759037, -122.348732612667, -122.348673439289, -122.348651580182, -122.346298262257, -122.346266562003, -122.345419, -122.344638, -122.343237, -122.341837, -122.341137, -122.340337, -122.339437, -122.342222, -122.343337, -122.345138, -122.346438, 47.61342, 47.61422, 47.61472, 47.6130622788282, 47.6116235915556, 47.6115845607109, 47.6115701424128, 47.6100178905362, 47.6099969810033, 47.610808, 47.61132, 47.61052, 47.60972, 47.61042, 47.61112, 
47.61172, 47.613296, 47.61402, 47.61272, 47.61342)))","Census Tract 80.02, King County, Washington",B25033_002,0.21343283582089553,NA,2009,NA,NA,Owner occupied,2680
53033008002,"list(list(c(-122.346438, -122.347738, -122.348738, -122.350913759037, -122.348732612667, -122.348673439289, -122.348651580182, -122.346298262257, -122.346266562003, -122.345419, -122.344638, -122.343237, -122.341837, -122.341137, -122.340337, -122.339437, -122.342222, -122.343337, -122.345138, -122.346438, 47.61342, 47.61422, 47.61472, 47.6130622788282, 47.6116235915556, 47.6115845607109, 47.6115701424128, 47.6100178905362, 47.6099969810033, 47.610808, 47.61132, 47.61052, 47.60972, 47.61042, 47.61112, 
47.61172, 47.613296, 47.61402, 47.61272, 47.61342)))","Census Tract 80.02, King County, Washington",B25033_008,0.7865671641791044,NA,2009,NA,NA,Renter occupied,2680
53033008100,"list(list(c(-122.338537, -122.339437, -122.340337, -122.341137, -122.341837, -122.343237, -122.344638, -122.345419, -122.346266562003, -122.34499058517, -122.344937, -122.344752968666, -122.341170040241, -122.340119, -122.337759, -122.336337, -122.331937, -122.330237, -122.328937, -122.327537, -122.328937, -122.330935, -122.332243, -122.332937, -122.333637, -122.337137, -122.337337, -122.338537, 47.61212, 47.61172, 47.61112, 47.61042, 47.60972, 47.61052, 47.61132, 47.610808, 47.6099969810033, 47.6091553448548, 
47.60912, 47.6087804716885, 47.6021701537044, 47.602126, 47.60196, 47.60182, 47.60182, 47.60182, 47.60182, 47.60182, 47.60392, 47.606036, 47.607458, 47.60812, 47.60882, 47.61282, 47.61272, 47.61212)))","Census Tract 81, King County, Washington",B25033_002,0.3052999047921295,NA,2009,NA,NA,Owner occupied,3151
53033008100,"list(list(c(-122.338537, -122.339437, -122.340337, -122.341137, -122.341837, -122.343237, -122.344638, -122.345419, -122.346266562003, -122.34499058517, -122.344937, -122.344752968666, -122.341170040241, -122.340119, -122.337759, -122.336337, -122.331937, -122.330237, -122.328937, -122.327537, -122.328937, -122.330935, -122.332243, -122.332937, -122.333637, -122.337137, -122.337337, -122.338537, 47.61212, 47.61172, 47.61112, 47.61042, 47.60972, 47.61052, 47.61132, 47.610808, 47.6099969810033, 47.6091553448548, 
47.60912, 47.6087804716885, 47.6021701537044, 47.602126, 47.60196, 47.60182, 47.60182, 47.60182, 47.60182, 47.60182, 47.60392, 47.606036, 47.607458, 47.60812, 47.60882, 47.61282, 47.61272, 47.61212)))","Census Tract 81, King County, Washington",B25033_008,0.6947000952078706,NA,2009,NA,NA,Renter occupied,3151
53033008200,"list(list(c(-122.333637, -122.332937, -122.332243, -122.330935, -122.329937, -122.330488, -122.329952, -122.329537, -122.328867, -122.32752, -122.326537, -122.327927, -122.328507, -122.329083, -122.328037, -122.329637, -122.330937, -122.332837, -122.337137, -122.333637, 47.60882, 47.60812, 47.607458, 47.606036, 47.60642, 47.607154, 47.607418, 47.607628, 47.606841, 47.607364, 47.60782, 47.609327, 47.610029, 47.610704, 47.61122, 47.61322, 47.61272, 47.61472, 47.61282, 47.60882)))","Census Tract 82, King County, Washington",B25033_002,0.1583505154639175,NA,2009,NA,NA,Owner occupied,2425
53033008200,"list(list(c(-122.333637, -122.332937, -122.332243, -122.330935, -122.329937, -122.330488, -122.329952, -122.329537, -122.328867, -122.32752, -122.326537, -122.327927, -122.328507, -122.329083, -122.328037, -122.329637, -122.330937, -122.332837, -122.337137, -122.333637, 47.60882, 47.60812, 47.607458, 47.606036, 47.60642, 47.607154, 47.607418, 47.607628, 47.606841, 47.607364, 47.60782, 47.609327, 47.610029, 47.610704, 47.61122, 47.61322, 47.61272, 47.61472, 47.61282, 47.60882)))","Census Tract 82, King County, Washington",B25033_008,0.8416494845360825,NA,2009,NA,NA,Renter occupied,2425
53033008300,"list(list(c(-122.330937, -122.329637, -122.328037, -122.329083, -122.328507, -122.327927, -122.326537, -122.325337, -122.323137, -122.323737, -122.324437, -122.325837, -122.326637, -122.327437, -122.327837, -122.327837, -122.328637, -122.329737, -122.329353, -122.329151, -122.329637, -122.330737, -122.332837, -122.330937, 47.61272, 47.61322, 47.61122, 47.610704, 47.610029, 47.609327, 47.60782, 47.60832, 47.60922, 47.60992, 47.61072, 47.61222, 47.61322, 47.61412, 47.61402, 47.61432, 47.61512, 47.61462, 
47.615763, 47.616292, 47.61612, 47.61572, 47.61472, 47.61272)))","Census Tract 83, King County, Washington",B25033_002,0.28498727735368956,NA,2009,NA,NA,Owner occupied,2358
53033008300,"list(list(c(-122.330937, -122.329637, -122.328037, -122.329083, -122.328507, -122.327927, -122.326537, -122.325337, -122.323137, -122.323737, -122.324437, -122.325837, -122.326637, -122.327437, -122.327837, -122.327837, -122.328637, -122.329737, -122.329353, -122.329151, -122.329637, -122.330737, -122.332837, -122.330937, 47.61272, 47.61322, 47.61122, 47.610704, 47.610029, 47.609327, 47.60782, 47.60832, 47.60922, 47.60992, 47.61072, 47.61222, 47.61322, 47.61412, 47.61402, 47.61432, 47.61512, 47.61462, 
47.615763, 47.616292, 47.61612, 47.61572, 47.61472, 47.61272)))","Census Tract 83, King County, Washington",B25033_008,0.7150127226463104,NA,2009,NA,NA,Renter occupied,2358
53033008400,"list(list(c(-122.322137, -122.323337, -122.324437, -122.325437, -122.326837, -122.326837, -122.327837, -122.329151, -122.329353, -122.329737, -122.328637, -122.327837, -122.327837, -122.327437, -122.326637, -122.325837, -122.324437, -122.323737, -122.323137, -122.322537, -122.320637, -122.320637, -122.320737, -122.320737, -122.320736, -122.320736, -122.322137, -122.322137, 47.61652, 47.61652, 47.61652, 47.61652, 47.61652, 47.61722, 47.61682, 47.616292, 47.615763, 47.61462, 47.61512, 47.61432, 47.61402, 
47.61412, 47.61322, 47.61222, 47.61072, 47.60992, 47.60922, 47.60852, 47.60932, 47.61132, 47.61322, 47.61422, 47.615408, 47.617655, 47.61762, 47.61652)))","Census Tract 84, King County, Washington",B25033_002,0.17350611951043918,NA,2009,NA,NA,Owner occupied,4167
53033008400,"list(list(c(-122.322137, -122.323337, -122.324437, -122.325437, -122.326837, -122.326837, -122.327837, -122.329151, -122.329353, -122.329737, -122.328637, -122.327837, -122.327837, -122.327437, -122.326637, -122.325837, -122.324437, -122.323737, -122.323137, -122.322537, -122.320637, -122.320637, -122.320737, -122.320737, -122.320736, -122.320736, -122.322137, -122.322137, 47.61652, 47.61652, 47.61652, 47.61652, 47.61652, 47.61722, 47.61682, 47.616292, 47.615763, 47.61462, 47.61512, 47.61432, 47.61402, 
47.61412, 47.61322, 47.61222, 47.61072, 47.60992, 47.60922, 47.60852, 47.60932, 47.61132, 47.61322, 47.61422, 47.615408, 47.617655, 47.61762, 47.61652)))","Census Tract 84, King County, Washington",B25033_008,0.8264938804895609,NA,2009,NA,NA,Renter occupied,4167
53033008500,"list(list(c(-122.323137, -122.325337, -122.326537, -122.32752, -122.328867, -122.329537, -122.329952, -122.330488, -122.329937, -122.330935, -122.328937, -122.327537, -122.324937, -122.322298, -122.320737, -122.320637, -122.320537, -122.320637, -122.320637, -122.320537, -122.320637, -122.322537, -122.323137, 47.60922, 47.60832, 47.60782, 47.607364, 47.606841, 47.607628, 47.607418, 47.607154, 47.60642, 47.606036, 47.60392, 47.60182, 47.601785, 47.601714, 47.60172, 47.60272, 47.60372, 47.60452, 47.60532, 
47.60742, 47.60932, 47.60852, 47.60922)))","Census Tract 85, King County, Washington",B25033_002,0.03301056338028169,NA,2009,NA,NA,Owner occupied,2272
53033008500,"list(list(c(-122.323137, -122.325337, -122.326537, -122.32752, -122.328867, -122.329537, -122.329952, -122.330488, -122.329937, -122.330935, -122.328937, -122.327537, -122.324937, -122.322298, -122.320737, -122.320637, -122.320537, -122.320637, -122.320637, -122.320537, -122.320637, -122.322537, -122.323137, 47.60922, 47.60832, 47.60782, 47.607364, 47.606841, 47.607628, 47.607418, 47.607154, 47.60642, 47.606036, 47.60392, 47.60182, 47.601785, 47.601714, 47.60172, 47.60272, 47.60372, 47.60452, 47.60532, 
47.60742, 47.60932, 47.60852, 47.60922)))","Census Tract 85, King County, Washington",B25033_008,0.9669894366197183,NA,2009,NA,NA,Renter occupied,2272
53033008600,"list(list(c(-122.316637, -122.320637, -122.320637, -122.320537, -122.320637, -122.320637, -122.320537, -122.320637, -122.320737, -122.316736, -122.312836, -122.312836, -122.312736, -122.312736, -122.312736, -122.312636, -122.312636, -122.312536, -122.312636, -122.315337, -122.316137, -122.316637, 47.61282, 47.61132, 47.60932, 47.60742, 47.60532, 47.60452, 47.60372, 47.60272, 47.60172, 47.60172, 47.60172, 47.60272, 47.60362, 47.60442, 47.60632, 47.60932, 47.61052, 47.61162, 47.61312, 47.61312, 47.61312, 
47.61282)))","Census Tract 86, King County, Washington",B25033_002,0.1206896551724138,NA,2009,NA,NA,Owner occupied,2668
53033008600,"list(list(c(-122.316637, -122.320637, -122.320637, -122.320537, -122.320637, -122.320637, -122.320537, -122.320637, -122.320737, -122.316736, -122.312836, -122.312836, -122.312736, -122.312736, -122.312736, -122.312636, -122.312636, -122.312536, -122.312636, -122.315337, -122.316137, -122.316637, 47.61282, 47.61132, 47.60932, 47.60742, 47.60532, 47.60452, 47.60372, 47.60272, 47.60172, 47.60172, 47.60172, 47.60272, 47.60362, 47.60442, 47.60632, 47.60932, 47.61052, 47.61162, 47.61312, 47.61312, 47.61312, 
47.61282)))","Census Tract 86, King County, Washington",B25033_008,0.8793103448275862,NA,2009,NA,NA,Renter occupied,2668
53033008700,"list(list(c(-122.312636, -122.312736, -122.312736, -122.312736, -122.312836, -122.312836, -122.311436, -122.307535, -122.306236, -122.302336, -122.302336, -122.302236, -122.302536, -122.302536, -122.302536, -122.302536, -122.304736, -122.305836, -122.306036, -122.307336, -122.308636, -122.309936, -122.312636, -122.312636, 47.60932, 47.60632, 47.60442, 47.60362, 47.60272, 47.60172, 47.60172, 47.601703, 47.60172, 47.60172, 47.60362, 47.60442, 47.60622, 47.607201, 47.60912, 47.61012, 47.61012, 47.60982, 
47.61052, 47.61052, 47.61052, 47.61052, 47.61052, 47.60932)))","Census Tract 87, King County, Washington",B25033_002,0.4332033154558752,NA,2009,NA,NA,Owner occupied,4102
53033008700,"list(list(c(-122.312636, -122.312736, -122.312736, -122.312736, -122.312836, -122.312836, -122.311436, -122.307535, -122.306236, -122.302336, -122.302336, -122.302236, -122.302536, -122.302536, -122.302536, -122.302536, -122.304736, -122.305836, -122.306036, -122.307336, -122.308636, -122.309936, -122.312636, -122.312636, 47.60932, 47.60632, 47.60442, 47.60362, 47.60272, 47.60172, 47.60172, 47.601703, 47.60172, 47.60172, 47.60362, 47.60442, 47.60622, 47.607201, 47.60912, 47.61012, 47.61012, 47.60982, 
47.61052, 47.61052, 47.61052, 47.61052, 47.61052, 47.60932)))","Census Tract 87, King County, Washington",B25033_008,0.5667966845441248,NA,2009,NA,NA,Renter occupied,4102
53033008800,"list(list(c(-122.302536, -122.302536, -122.302536, -122.302536, -122.302236, -122.302336, -122.302336, -122.302036, -122.301036, -122.299836, -122.296836, -122.295036, -122.292636, -122.292636, -122.292936, -122.292836, -122.292736, -122.292736, -122.292736, -122.292736, -122.296136, -122.297236, -122.301236, -122.302536, -122.302536, 47.61012, 47.60912, 47.607201, 47.60622, 47.60442, 47.60362, 47.60172, 47.60172, 47.60172, 47.60172, 47.60162, 47.60162, 47.60162, 47.60312, 47.60312, 47.60422, 47.60602, 
47.60922, 47.61162, 47.61282, 47.61282, 47.61292, 47.61302, 47.61302, 47.61012)))","Census Tract 88, King County, Washington",B25033_002,0.4925158318940702,NA,2009,NA,NA,Owner occupied,3474
53033008800,"list(list(c(-122.302536, -122.302536, -122.302536, -122.302536, -122.302236, -122.302336, -122.302336, -122.302036, -122.301036, -122.299836, -122.296836, -122.295036, -122.292636, -122.292636, -122.292936, -122.292836, -122.292736, -122.292736, -122.292736, -122.292736, -122.296136, -122.297236, -122.301236, -122.302536, -122.302536, 47.61012, 47.60912, 47.607201, 47.60622, 47.60442, 47.60362, 47.60172, 47.60172, 47.60172, 47.60172, 47.60162, 47.60162, 47.60162, 47.60312, 47.60312, 47.60422, 47.60602, 
47.60922, 47.61162, 47.61282, 47.61282, 47.61292, 47.61302, 47.61302, 47.61012)))","Census Tract 88, King County, Washington",B25033_008,0.5074841681059298,NA,2009,NA,NA,Renter occupied,3474
53033008900,"list(list(c(-122.302036, -122.302136, -122.302136, -122.302136, -122.302136, -122.302436, -122.302436, -122.301136, -122.295436, -122.294536, -122.292936, -122.291636, -122.290336, -122.290435, -122.289135, -122.287935, -122.287035, -122.286335, -122.285935, -122.268135, -122.267635, -122.281211, -122.284135, -122.287636, -122.288936, -122.291536, -122.291636, -122.292636, -122.295036, -122.296836, -122.299836, -122.301036, -122.302036, -122.302036, 47.59922, 47.59782, 47.59682, 47.59562, 47.59452, 
47.59302, 47.59192, 47.59192, 47.59212, 47.59212, 47.59202, 47.59212, 47.59232, 47.59102, 47.59102, 47.59092, 47.59092, 47.59092, 47.59092, 47.590821, 47.601521, 47.60152, 47.60152, 47.60152, 47.59902, 47.60082, 47.60162, 47.60162, 47.60162, 47.60162, 47.60172, 47.60172, 47.60172, 47.59922)))","Census Tract 89, King County, Washington",B25033_002,0.5447242726877985,NA,2009,NA,NA,Owner occupied,4606
53033008900,"list(list(c(-122.302036, -122.302136, -122.302136, -122.302136, -122.302136, -122.302436, -122.302436, -122.301136, -122.295436, -122.294536, -122.292936, -122.291636, -122.290336, -122.290435, -122.289135, -122.287935, -122.287035, -122.286335, -122.285935, -122.268135, -122.267635, -122.281211, -122.284135, -122.287636, -122.288936, -122.291536, -122.291636, -122.292636, -122.295036, -122.296836, -122.299836, -122.301036, -122.302036, -122.302036, 47.59922, 47.59782, 47.59682, 47.59562, 47.59452, 
47.59302, 47.59192, 47.59192, 47.59212, 47.59212, 47.59202, 47.59212, 47.59232, 47.59102, 47.59102, 47.59092, 47.59092, 47.59092, 47.59092, 47.590821, 47.601521, 47.60152, 47.60152, 47.60152, 47.59902, 47.60082, 47.60162, 47.60162, 47.60162, 47.60162, 47.60172, 47.60172, 47.60172, 47.59922)))","Census Tract 89, King County, Washington",B25033_008,0.45527572731220145,NA,2009,NA,NA,Renter occupied,4606
53033009000,"list(list(c(-122.317236, -122.317136, -122.317136, -122.311536, -122.308836, -122.306136, -122.306136, -122.306236, -122.302436, -122.302136, -122.302136, -122.302136, -122.302136, -122.302036, -122.302036, -122.302336, -122.306236, -122.307535, -122.311436, -122.312836, -122.316736, -122.317236, 47.59922, 47.59752, 47.59582, 47.59582, 47.59582, 47.59582, 47.59452, 47.59302, 47.59302, 47.59452, 47.59562, 47.59682, 47.59782, 47.59922, 47.60172, 47.60172, 47.60172, 47.601703, 47.60172, 47.60172, 47.60172, 
47.59922)))","Census Tract 90, King County, Washington",B25033_002,0.24392712550607287,NA,2009,NA,NA,Owner occupied,1976
53033009000,"list(list(c(-122.317236, -122.317136, -122.317136, -122.311536, -122.308836, -122.306136, -122.306136, -122.306236, -122.302436, -122.302136, -122.302136, -122.302136, -122.302136, -122.302036, -122.302036, -122.302336, -122.306236, -122.307535, -122.311436, -122.312836, -122.316736, -122.317236, 47.59922, 47.59752, 47.59582, 47.59582, 47.59582, 47.59582, 47.59452, 47.59302, 47.59302, 47.59452, 47.59562, 47.59682, 47.59782, 47.59922, 47.60172, 47.60172, 47.60172, 47.601703, 47.60172, 47.60172, 47.60172, 
47.59922)))","Census Tract 90, King County, Washington",B25033_008,0.7560728744939271,NA,2009,NA,NA,Renter occupied,1976
53033009100,"list(list(c(-122.322298, -122.324937, -122.322437, -122.321637, -122.323676, -122.324937, -122.327537, -122.327537, -122.327637, -122.317136, -122.317136, -122.317236, -122.316736, -122.320737, -122.322298, 47.601714, 47.601785, 47.599989, 47.59922, 47.599219, 47.59922, 47.59922, 47.59752, 47.59592, 47.59582, 47.59752, 47.59922, 47.60172, 47.60172, 47.601714)))","Census Tract 91, King County, Washington",B25033_002,0.08197463768115942,NA,2009,NA,NA,Owner occupied,2208
53033009100,"list(list(c(-122.322298, -122.324937, -122.322437, -122.321637, -122.323676, -122.324937, -122.327537, -122.327537, -122.327637, -122.317136, -122.317136, -122.317236, -122.316736, -122.320737, -122.322298, 47.601714, 47.601785, 47.599989, 47.59922, 47.599219, 47.59922, 47.59922, 47.59752, 47.59592, 47.59582, 47.59752, 47.59922, 47.60172, 47.60172, 47.601714)))","Census Tract 91, King County, Washington",B25033_008,0.9180253623188406,NA,2009,NA,NA,Renter occupied,2208
53033009200,"list(list(c(-122.341170040241, -122.340865508357, -122.339570996203, -122.337237, -122.335837, -122.32887, -122.327537, -122.324937, -122.323676, -122.321637, -122.322437, -122.324937, -122.327537, -122.328937, -122.330237, -122.331937, -122.336337, -122.337759, -122.340119, -122.341170040241, 47.6021701537044, 47.601608308099, 47.59922, 47.59922, 47.59922, 47.599219, 47.59922, 47.59922, 47.599219, 47.59922, 47.599989, 47.601785, 47.60182, 47.60182, 47.60182, 47.60182, 47.60182, 47.60196, 47.602126, 
47.6021701537044)))","Census Tract 92, King County, Washington",B25033_002,0.0487551867219917,NA,2009,NA,NA,Owner occupied,1928
53033009200,"list(list(c(-122.341170040241, -122.340865508357, -122.339570996203, -122.337237, -122.335837, -122.32887, -122.327537, -122.324937, -122.323676, -122.321637, -122.322437, -122.324937, -122.327537, -122.328937, -122.330237, -122.331937, -122.336337, -122.337759, -122.340119, -122.341170040241, 47.6021701537044, 47.601608308099, 47.59922, 47.59922, 47.59922, 47.599219, 47.59922, 47.59922, 47.599219, 47.59922, 47.599989, 47.601785, 47.60182, 47.60182, 47.60182, 47.60182, 47.60182, 47.60196, 47.602126, 
47.6021701537044)))","Census Tract 92, King County, Washington",B25033_008,0.95124481327800825,NA,2009,NA,NA,Renter occupied,1928
53033009300,"list(list(c(-122.339513, -122.342937, -122.344610546877, -122.344699338072, -122.344696, -122.344556, -122.344649, -122.347437, -122.347237, -122.342737, -122.342137, -122.34203, -122.327036, -122.323836, -122.321036, -122.319736, -122.318136, -122.317136, -122.317136, -122.317136, -122.318836, -122.317469, -122.316836, -122.317436, -122.317136, -122.315936, -122.315936, -122.314736, -122.314636, -122.314636, -122.314536, -122.315736, -122.315736, -122.315736, -122.315736, -122.317136, -122.317136, 
-122.317036, -122.317136, -122.316944, -122.317136, -122.317136, -122.317136, -122.327637, -122.327537, -122.327537, -122.32887, -122.335837, -122.337237, -122.339570996203, -122.339513, 47.599113, 47.59122, 47.590519999999, 47.5904828610118, 47.590271, 47.581353, 47.57212, 47.56532, 47.56302, 47.55622, 47.55612, 47.555912, 47.55562, 47.55342, 47.55342, 47.55312, 47.55352, 47.55342, 47.55492, 47.55552, 47.55562, 47.559961, 47.56162, 47.56172, 47.56702, 47.56712, 47.57052, 47.57072, 47.57152, 47.57212, 
47.57502, 47.57502, 47.57682, 47.58192, 47.58442, 47.58442, 47.58542, 47.58622, 47.58982, 47.593833, 47.59452, 47.595169, 47.59582, 47.59592, 47.59752, 47.59922, 47.599219, 47.59922, 47.59922, 47.59922, 47.599113)))","Census Tract 93, King County, Washington",B25033_002,0.6822589845978323,NA,2009,NA,NA,Owner occupied,1753
53033009300,"list(list(c(-122.339513, -122.342937, -122.344610546877, -122.344699338072, -122.344696, -122.344556, -122.344649, -122.347437, -122.347237, -122.342737, -122.342137, -122.34203, -122.327036, -122.323836, -122.321036, -122.319736, -122.318136, -122.317136, -122.317136, -122.317136, -122.318836, -122.317469, -122.316836, -122.317436, -122.317136, -122.315936, -122.315936, -122.314736, -122.314636, -122.314636, -122.314536, -122.315736, -122.315736, -122.315736, -122.315736, -122.317136, -122.317136, 
-122.317036, -122.317136, -122.316944, -122.317136, -122.317136, -122.317136, -122.327637, -122.327537, -122.327537, -122.32887, -122.335837, -122.337237, -122.339570996203, -122.339513, 47.599113, 47.59122, 47.590519999999, 47.5904828610118, 47.590271, 47.581353, 47.57212, 47.56532, 47.56302, 47.55622, 47.55612, 47.555912, 47.55562, 47.55342, 47.55342, 47.55312, 47.55352, 47.55342, 47.55492, 47.55552, 47.55562, 47.559961, 47.56162, 47.56172, 47.56702, 47.56712, 47.57052, 47.57072, 47.57152, 47.57212, 
47.57502, 47.57502, 47.57682, 47.58192, 47.58442, 47.58442, 47.58542, 47.58622, 47.58982, 47.593833, 47.59452, 47.595169, 47.59582, 47.59592, 47.59752, 47.59922, 47.599219, 47.59922, 47.59922, 47.59922, 47.599113)))","Census Tract 93, King County, Washington",B25033_008,0.3177410154021677,NA,2009,NA,NA,Renter occupied,1753
53033009400,"list(list(c(-122.317136, -122.317136, -122.316944, -122.317136, -122.317036, -122.317136, -122.317136, -122.315736, -122.315736, -122.314636, -122.314536, -122.313836, -122.313236, -122.313236, -122.309736, -122.306736, -122.306236, -122.303036, -122.300036, -122.302736, -122.302736, -122.302836, -122.302536, -122.302536, -122.302436, -122.302436, -122.306236, -122.306136, -122.306136, -122.308836, -122.311536, -122.317136, -122.317136, 47.595169, 47.59452, 47.593833, 47.58982, 47.58622, 47.58542, 
47.58442, 47.58442, 47.58192, 47.58172, 47.58092, 47.58092, 47.58032, 47.58092, 47.58092, 47.58092, 47.58082, 47.58092, 47.58082, 47.58442, 47.58622, 47.58682, 47.58682, 47.59002, 47.59192, 47.59302, 47.59302, 47.59452, 47.59582, 47.59582, 47.59582, 47.59582, 47.595169)))","Census Tract 94, King County, Washington",B25033_002,0.5228879791589133,NA,2009,NA,NA,Owner occupied,5374
53033009400,"list(list(c(-122.317136, -122.317136, -122.316944, -122.317136, -122.317036, -122.317136, -122.317136, -122.315736, -122.315736, -122.314636, -122.314536, -122.313836, -122.313236, -122.313236, -122.309736, -122.306736, -122.306236, -122.303036, -122.300036, -122.302736, -122.302736, -122.302836, -122.302536, -122.302536, -122.302436, -122.302436, -122.306236, -122.306136, -122.306136, -122.308836, -122.311536, -122.317136, -122.317136, 47.595169, 47.59452, 47.593833, 47.58982, 47.58622, 47.58542, 
47.58442, 47.58442, 47.58192, 47.58172, 47.58092, 47.58092, 47.58032, 47.58092, 47.58092, 47.58092, 47.58082, 47.58092, 47.58082, 47.58442, 47.58622, 47.58682, 47.58682, 47.59002, 47.59192, 47.59302, 47.59302, 47.59452, 47.59582, 47.59582, 47.59582, 47.59582, 47.595169)))","Census Tract 94, King County, Washington",B25033_008,0.4771120208410867,NA,2009,NA,NA,Renter occupied,5374
53033009500,"list(list(c(-122.302536, -122.302536, -122.302836, -122.302736, -122.302736, -122.300036, -122.297936, -122.296435, -122.296635, -122.296735, -122.293935, -122.291935, -122.291235, -122.290835, -122.287835, -122.287835, -122.286835, -122.285935, -122.285035, -122.282535, -122.282635, -122.281281, -122.281028, -122.280935, -122.279974, -122.279635, -122.277679, -122.276635, -122.262134, -122.268135, -122.268135, -122.285935, -122.286335, -122.287035, -122.287935, -122.289135, -122.290435, -122.290336, 
-122.291636, -122.292936, -122.294536, -122.295436, -122.301136, -122.302436, -122.302536, 47.59002, 47.58682, 47.58682, 47.58622, 47.58442, 47.58082, 47.57822, 47.57622, 47.57582, 47.57182, 47.572721, 47.573321, 47.572321, 47.572321, 47.572321, 47.573242, 47.572321, 47.572321, 47.572321, 47.572321, 47.573121, 47.573121, 47.573302, 47.573121, 47.57046, 47.570121, 47.570036, 47.570762, 47.575921, 47.589321, 47.590821, 47.59092, 47.59092, 47.59092, 47.59092, 47.59102, 47.59102, 47.59232, 47.59212, 
47.59202, 47.59212, 47.59212, 47.59192, 47.59192, 47.59002)))","Census Tract 95, King County, Washington",B25033_002,0.8057695459760695,NA,2009,NA,NA,Owner occupied,6101
53033009500,"list(list(c(-122.302536, -122.302536, -122.302836, -122.302736, -122.302736, -122.300036, -122.297936, -122.296435, -122.296635, -122.296735, -122.293935, -122.291935, -122.291235, -122.290835, -122.287835, -122.287835, -122.286835, -122.285935, -122.285035, -122.282535, -122.282635, -122.281281, -122.281028, -122.280935, -122.279974, -122.279635, -122.277679, -122.276635, -122.262134, -122.268135, -122.268135, -122.285935, -122.286335, -122.287035, -122.287935, -122.289135, -122.290435, -122.290336, 
-122.291636, -122.292936, -122.294536, -122.295436, -122.301136, -122.302436, -122.302536, 47.59002, 47.58682, 47.58682, 47.58622, 47.58442, 47.58082, 47.57822, 47.57622, 47.57582, 47.57182, 47.572721, 47.573321, 47.572321, 47.572321, 47.572321, 47.573242, 47.572321, 47.572321, 47.572321, 47.572321, 47.573121, 47.573121, 47.573302, 47.573121, 47.57046, 47.570121, 47.570036, 47.570762, 47.575921, 47.589321, 47.590821, 47.59092, 47.59092, 47.59092, 47.59092, 47.59102, 47.59102, 47.59232, 47.59212, 
47.59202, 47.59212, 47.59212, 47.59192, 47.59192, 47.59002)))","Census Tract 95, King County, Washington",B25033_008,0.1942304540239305,NA,2009,NA,NA,Renter occupied,6101
53033009600,"list(list(c(-122.3779594121, -122.378372668834, -122.379945040503, -122.387139, -122.401839, -122.401139, -122.400439, -122.399039, -122.398339, -122.397839, -122.398039, -122.397439, -122.397339, -122.397339, -122.395935, -122.396033, -122.395339, -122.395239, -122.392466, -122.392139, -122.390639, -122.389239, -122.386538, -122.383438, -122.382038, -122.381138, -122.379038, -122.377538, -122.377538, -122.376138, -122.37613425846, -122.3779594121, 47.5874640111899, 47.5878356883288, 47.5892498567045, 
47.59572, 47.58392, 47.58352, 47.58282, 47.58372, 47.58332, 47.58342, 47.58322, 47.58312, 47.58132, 47.58002, 47.58002, 47.579299, 47.57942, 47.58132, 47.581318, 47.58132, 47.58132, 47.58132, 47.58122, 47.58122, 47.58122, 47.58122, 47.58122, 47.58122, 47.58472, 47.58582, 47.58582249436, 47.5874640111899)))","Census Tract 96, King County, Washington",B25033_002,0.6553175910671792,NA,2009,NA,NA,Owner occupied,5463
