GEOID,variable,value,moe,summary_est,summary_moe,geometry,Year,short_label,SE,CoV,censored_est
53033003000,severely_burdened,0.09480122324159021,0.0795106968686427,654,145,"list(c(-122.367039, -122.370339, -122.37384, -122.37654, -122.38104, -122.38214, -122.38214, -122.38214, -122.38214, -122.38214, -122.38224, -122.38114, -122.38094, -122.37964, -122.37894, -122.376739, -122.373339, -122.372839, -122.372439, -122.371839, -122.370239, -122.365839, -122.365939, -122.365839, -122.365839, -122.365939, -122.365839, -122.365739, -122.365839, -122.365839, -122.365839, -122.365839, -122.367039, 47.69072, 47.690619, 47.690619, 47.690619, 47.690619, 47.690619, 47.688519, 47.686819, 
47.685019, 47.683119, 47.679919, 47.680019, 47.679519, 47.679419, 47.679419, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67942, 47.68142, 47.68172, 47.68322, 47.68392, 47.68462, 47.68622, 47.68692, 47.68762, 47.68912, 47.69062, 47.69072))",2009,Prevalence,0.04833907137135706,0.5098992367236697,0.09480122324159021
53033003100,highly_burdened,0.1967654986522911,0.28032338271446694,371,136,"list(c(-122.38874, -122.39294, -122.39564, -122.39694, -122.39834, -122.39964, -122.400798322003, -122.403841, -122.405002290323, -122.40244, -122.40494, -122.40464, -122.40304, -122.40214, -122.39564, -122.39284, -122.39184, -122.39064, -122.38864, -122.38764, -122.38534, -122.38324, -122.38314, -122.38224, -122.38214, -122.38214, -122.38214, -122.38214, -122.38214, -122.38324, -122.38754, -122.38874, 47.690619, 47.690619, 47.690619, 47.690519, 47.690619, 47.690519, 47.6929183812927, 47.689419, 
47.686719, 47.686719, 47.679319, 47.679319, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679519, 47.679519, 47.680019, 47.679919, 47.683119, 47.685019, 47.686819, 47.688519, 47.690619, 47.690619, 47.690619, 47.690619))",2009,Prevalence,0.17042451566587777,0.8661300727676802,0.1967654986522911
53033003100,low_burden,0.5983827493261455,0.6307274856828583,371,136,"list(c(-122.38874, -122.39294, -122.39564, -122.39694, -122.39834, -122.39964, -122.400798322003, -122.403841, -122.405002290323, -122.40244, -122.40494, -122.40464, -122.40304, -122.40214, -122.39564, -122.39284, -122.39184, -122.39064, -122.38864, -122.38764, -122.38534, -122.38324, -122.38314, -122.38224, -122.38214, -122.38214, -122.38214, -122.38214, -122.38214, -122.38324, -122.38754, -122.38874, 47.690619, 47.690619, 47.690619, 47.690519, 47.690619, 47.690519, 47.6929183812927, 47.689419, 
47.686719, 47.686719, 47.679319, 47.679319, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679519, 47.679519, 47.680019, 47.679919, 47.683119, 47.685019, 47.686819, 47.688519, 47.690619, 47.690619, 47.690619, 47.690619))",2009,Prevalence,0.38345508399542644,0.6408190818121766,0.5983827493261455
53033003100,severely_burdened,0.1752021563342318,0.12398909747864297,371,136,"list(c(-122.38874, -122.39294, -122.39564, -122.39694, -122.39834, -122.39964, -122.400798322003, -122.403841, -122.405002290323, -122.40244, -122.40494, -122.40464, -122.40304, -122.40214, -122.39564, -122.39284, -122.39184, -122.39064, -122.38864, -122.38764, -122.38534, -122.38324, -122.38314, -122.38224, -122.38214, -122.38214, -122.38214, -122.38214, -122.38214, -122.38324, -122.38754, -122.38874, 47.690619, 47.690619, 47.690619, 47.690519, 47.690619, 47.690519, 47.6929183812927, 47.689419, 
47.686719, 47.686719, 47.679319, 47.679319, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679519, 47.679519, 47.680019, 47.679919, 47.683119, 47.685019, 47.686819, 47.688519, 47.690619, 47.690619, 47.690619, 47.690619))",2009,Prevalence,0.07538001889471534,0.4302459539990675,0.1752021563342318
53033003200,highly_burdened,0.18632567849686849,0.10594989515358959,1916,195,"list(c(-122.407841, -122.411063067555, -122.412156607291, -122.413140252309, -122.40804, -122.406673, -122.405335, -122.403514, -122.40164, -122.393682, -122.39104, -122.38744, -122.38744, -122.38754, -122.38754, -122.3875, -122.38754, -122.3875, -122.38754, -122.38754, -122.38754, -122.38744, -122.38754, -122.38764, -122.38864, -122.39064, -122.39184, -122.39284, -122.39564, -122.40214, -122.40304, -122.40464, -122.40494, -122.40244, -122.405002290323, -122.407841, 47.680119, 47.6770140985374, 47.6759603238834, 
47.6750124477747, 47.671919, 47.670744, 47.668026, 47.66666, 47.66596, 47.66368, 47.663819, 47.66322, 47.66652, 47.66712, 47.66772, 47.668589, 47.670019, 47.670763, 47.672219, 47.674419, 47.675219, 47.675819, 47.677619, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679319, 47.679319, 47.686719, 47.686719, 47.680119))",2009,Prevalence,0.06441296259896045,0.34570094212775415,0.18632567849686849
53033003200,low_burden,0.6137787056367432,0.2781837141646474,1916,195,"list(c(-122.407841, -122.411063067555, -122.412156607291, -122.413140252309, -122.40804, -122.406673, -122.405335, -122.403514, -122.40164, -122.393682, -122.39104, -122.38744, -122.38744, -122.38754, -122.38754, -122.3875, -122.38754, -122.3875, -122.38754, -122.38754, -122.38754, -122.38744, -122.38754, -122.38764, -122.38864, -122.39064, -122.39184, -122.39284, -122.39564, -122.40214, -122.40304, -122.40464, -122.40494, -122.40244, -122.405002290323, -122.407841, 47.680119, 47.6770140985374, 47.6759603238834, 
47.6750124477747, 47.671919, 47.670744, 47.668026, 47.66666, 47.66596, 47.66368, 47.663819, 47.66322, 47.66652, 47.66712, 47.66772, 47.668589, 47.670019, 47.670763, 47.672219, 47.674419, 47.675219, 47.675819, 47.677619, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679319, 47.679319, 47.686719, 47.686719, 47.680119))",2009,Prevalence,0.16912368955298823,0.27554505882952846,0.6137787056367432
53033003200,severely_burdened,0.18893528183716074,0.0683716067790986,1916,195,"list(c(-122.407841, -122.411063067555, -122.412156607291, -122.413140252309, -122.40804, -122.406673, -122.405335, -122.403514, -122.40164, -122.393682, -122.39104, -122.38744, -122.38744, -122.38754, -122.38754, -122.3875, -122.38754, -122.3875, -122.38754, -122.38754, -122.38754, -122.38744, -122.38754, -122.38764, -122.38864, -122.39064, -122.39184, -122.39284, -122.39564, -122.40214, -122.40304, -122.40464, -122.40494, -122.40244, -122.405002290323, -122.407841, 47.680119, 47.6770140985374, 47.6759603238834, 
47.6750124477747, 47.671919, 47.670744, 47.668026, 47.66666, 47.66596, 47.66368, 47.663819, 47.66322, 47.66652, 47.66712, 47.66772, 47.668589, 47.670019, 47.670763, 47.672219, 47.674419, 47.675219, 47.675819, 47.677619, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679319, 47.679319, 47.686719, 47.686719, 47.680119))",2009,Prevalence,0.041566985450138046,0.22000647547642127,0.18893528183716074
53033003300,highly_burdened,0.21045751633986928,0.1653594759087982,1530,223,"list(c(-122.38224, -122.38314, -122.38324, -122.38534, -122.38764, -122.38754, -122.38744, -122.38754, -122.38754, -122.38754, -122.38464, -122.38204, -122.378839, -122.376139, -122.373339, -122.371039, -122.370639, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.370239, -122.371839, -122.372439, -122.372839, -122.373339, -122.376739, -122.37894, -122.37964, -122.38094, -122.38114, -122.38224, 47.679919, 47.680019, 47.679519, 47.679519, 47.679419, 47.677619, 47.675819, 
47.675219, 47.674419, 47.672219, 47.672319, 47.67232, 47.67232, 47.67232, 47.67232, 47.67232, 47.67222, 47.67232, 47.67302, 47.67412, 47.67602, 47.67782, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.679419, 47.679419, 47.679519, 47.680019, 47.679919))",2009,Prevalence,0.10053142310010352,0.47768036441974654,0.21045751633986928
53033003300,low_burden,0.6503267973856209,0.28954247703239755,1530,223,"list(c(-122.38224, -122.38314, -122.38324, -122.38534, -122.38764, -122.38754, -122.38744, -122.38754, -122.38754, -122.38754, -122.38464, -122.38204, -122.378839, -122.376139, -122.373339, -122.371039, -122.370639, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.370239, -122.371839, -122.372439, -122.372839, -122.373339, -122.376739, -122.37894, -122.37964, -122.38094, -122.38114, -122.38224, 47.679919, 47.680019, 47.679519, 47.679519, 47.679419, 47.677619, 47.675819, 
47.675219, 47.674419, 47.672219, 47.672319, 47.67232, 47.67232, 47.67232, 47.67232, 47.67232, 47.67222, 47.67232, 47.67302, 47.67412, 47.67602, 47.67782, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.679419, 47.679419, 47.679519, 47.680019, 47.679919))",2009,Prevalence,0.17602932704050267,0.27067826168037096,0.6503267973856209
53033003300,severely_burdened,0.1392156862745098,0.06666666534755483,1530,223,"list(c(-122.38224, -122.38314, -122.38324, -122.38534, -122.38764, -122.38754, -122.38744, -122.38754, -122.38754, -122.38754, -122.38464, -122.38204, -122.378839, -122.376139, -122.373339, -122.371039, -122.370639, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.370239, -122.371839, -122.372439, -122.372839, -122.373339, -122.376739, -122.37894, -122.37964, -122.38094, -122.38114, -122.38224, 47.679919, 47.680019, 47.679519, 47.679519, 47.679419, 47.677619, 47.675819, 
47.675219, 47.674419, 47.672219, 47.672319, 47.67232, 47.67232, 47.67232, 47.67232, 47.67232, 47.67222, 47.67232, 47.67302, 47.67412, 47.67602, 47.67782, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.679419, 47.679419, 47.679519, 47.680019, 47.679919))",2009,Prevalence,0.040530454658821574,0.2911342517746338,0.1392156862745098
53033003400,highly_burdened,0.22556390977443608,0.22807013402979504,399,97,"list(c(-122.360339, -122.361239, -122.362339, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.36586, -122.365874, -122.363839, -122.363039, -122.362139, -122.360539, -122.357239, -122.356839, -122.356839, -122.356239, -122.357439, -122.357539, -122.357139, -122.357239, -122.357139, -122.357139, -122.357339, -122.360339, 47.67952, 47.67952, 47.67952, 47.67942, 47.67782, 47.67602, 47.67412, 47.67302, 47.67232, 47.67082, 47.670104, 47.668616, 47.66862, 
47.66862, 47.66862, 47.66852, 47.66852, 47.66862, 47.66982, 47.67012, 47.67062, 47.67232, 47.67232, 47.67392, 47.67602, 47.67772, 47.67952, 47.67952))",2009,Prevalence,0.1386567961384468,0.6147117962137809,0.22556390977443608
53033003400,low_burden,0.7393483709273183,0.566415860963515,399,97,"list(c(-122.360339, -122.361239, -122.362339, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.36586, -122.365874, -122.363839, -122.363039, -122.362139, -122.360539, -122.357239, -122.356839, -122.356839, -122.356239, -122.357439, -122.357539, -122.357139, -122.357239, -122.357139, -122.357139, -122.357339, -122.360339, 47.67952, 47.67952, 47.67952, 47.67942, 47.67782, 47.67602, 47.67412, 47.67302, 47.67232, 47.67082, 47.670104, 47.668616, 47.66862, 
47.66862, 47.66862, 47.66852, 47.66852, 47.66862, 47.66982, 47.67012, 47.67062, 47.67232, 47.67232, 47.67392, 47.67602, 47.67772, 47.67952, 47.67952))",2009,Prevalence,0.34435639237595583,0.4657566120610386,0.7393483709273183
53033003400,severely_burdened,0,0.2982456140350877,399,97,"list(c(-122.360339, -122.361239, -122.362339, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.36586, -122.365874, -122.363839, -122.363039, -122.362139, -122.360539, -122.357239, -122.356839, -122.356839, -122.356239, -122.357439, -122.357539, -122.357139, -122.357239, -122.357139, -122.357139, -122.357339, -122.360339, 47.67952, 47.67952, 47.67952, 47.67942, 47.67782, 47.67602, 47.67412, 47.67302, 47.67232, 47.67082, 47.670104, 47.668616, 47.66862, 
47.66862, 47.66862, 47.66852, 47.66852, 47.66862, 47.66982, 47.67012, 47.67062, 47.67232, 47.67232, 47.67392, 47.67602, 47.67772, 47.67952, 47.67952))",2009,Prevalence,0.18132045864035226,Inf,NA
53033003500,highly_burdened,0.19036144578313252,0.16144577978377922,830,119,"list(c(-122.357139, -122.357139, -122.357239, -122.357139, -122.357539, -122.357439, -122.356239, -122.356839, -122.356839, -122.357239, -122.357039, -122.357039, -122.355239, -122.353639, -122.352538, -122.349838, -122.347338, -122.347138, -122.346938, -122.345438, -122.347339, -122.349939, -122.354139, -122.355139, -122.357339, -122.357139, 47.67772, 47.67602, 47.67392, 47.67232, 47.67232, 47.67062, 47.67012, 47.66982, 47.66862, 47.66852, 47.66572, 47.66502, 47.66502, 47.66502, 47.66502, 47.66492, 
47.66492, 47.67162, 47.67602, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67772))",2009,Prevalence,0.0981520648028716,0.5156089480150851,0.19036144578313252
53033003500,low_burden,0.5686746987951807,0.385542156160372,830,119,"list(c(-122.357139, -122.357139, -122.357239, -122.357139, -122.357539, -122.357439, -122.356239, -122.356839, -122.356839, -122.357239, -122.357039, -122.357039, -122.355239, -122.353639, -122.352538, -122.349838, -122.347338, -122.347138, -122.346938, -122.345438, -122.347339, -122.349939, -122.354139, -122.355139, -122.357339, -122.357139, 47.67772, 47.67602, 47.67392, 47.67232, 47.67232, 47.67062, 47.67012, 47.66982, 47.66862, 47.66852, 47.66572, 47.66502, 47.66502, 47.66502, 47.66502, 47.66492, 
47.66492, 47.67162, 47.67602, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67772))",2009,Prevalence,0.23439298782769244,0.4121741099512388,0.5686746987951807
53033003500,severely_burdened,0.12530120481927712,0.06626505670606114,830,119,"list(c(-122.357139, -122.357139, -122.357239, -122.357139, -122.357539, -122.357439, -122.356239, -122.356839, -122.356839, -122.357239, -122.357039, -122.357039, -122.355239, -122.353639, -122.352538, -122.349838, -122.347338, -122.347138, -122.346938, -122.345438, -122.347339, -122.349939, -122.354139, -122.355139, -122.357339, -122.357139, 47.67772, 47.67602, 47.67392, 47.67232, 47.67232, 47.67062, 47.67012, 47.66982, 47.66862, 47.66852, 47.66572, 47.66502, 47.66502, 47.66502, 47.66502, 47.66492, 
47.66492, 47.67162, 47.67602, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67772))",2009,Prevalence,0.04028629394147068,0.3215156151098141,0.12530120481927712
53033003600,highly_burdened,0.21076923076923076,0.11948717893628888,1950,207,"list(c(-122.323738, -122.326838, -122.328238, -122.329338, -122.329538, -122.326638, -122.325638, -122.325738, -122.327538, -122.329038, -122.332138, -122.332438, -122.333638, -122.333638, -122.333538, -122.330938, -122.328238, -122.323438, -122.322938, -122.321938, -122.321415, -122.320938, -122.318037, -122.317337, -122.317237, -122.317337, -122.317238, -122.317438, -122.317438, -122.320138, -122.320374, -122.320538, -122.322638, -122.322738, -122.322804, -122.322807, -122.322838, -122.323738, 
47.68302, 47.68312, 47.68312, 47.68312, 47.68262, 47.68102, 47.67982, 47.67932, 47.67822, 47.67822, 47.67732, 47.67582, 47.67512, 47.67302, 47.67222, 47.67212, 47.67222, 47.67202, 47.67202, 47.67202, 47.672025, 47.67202, 47.67202, 47.67202, 47.67552, 47.67792, 47.68002, 47.68222, 47.68292, 47.68302, 47.68302, 47.68302, 47.68522, 47.68402, 47.683322, 47.683299, 47.68302, 47.68302))",2009,Prevalence,0.0726430467601809,0.3446567911979386,0.21076923076923076
53033003600,low_burden,0.638974358974359,0.29230769023803294,1950,207,"list(c(-122.323738, -122.326838, -122.328238, -122.329338, -122.329538, -122.326638, -122.325638, -122.325738, -122.327538, -122.329038, -122.332138, -122.332438, -122.333638, -122.333638, -122.333538, -122.330938, -122.328238, -122.323438, -122.322938, -122.321938, -122.321415, -122.320938, -122.318037, -122.317337, -122.317237, -122.317337, -122.317238, -122.317438, -122.317438, -122.320138, -122.320374, -122.320538, -122.322638, -122.322738, -122.322804, -122.322807, -122.322838, -122.323738, 
47.68302, 47.68312, 47.68312, 47.68312, 47.68262, 47.68102, 47.67982, 47.67932, 47.67822, 47.67822, 47.67732, 47.67582, 47.67512, 47.67302, 47.67222, 47.67212, 47.67222, 47.67202, 47.67202, 47.67202, 47.672025, 47.67202, 47.67202, 47.67202, 47.67552, 47.67792, 47.68002, 47.68222, 47.68292, 47.68302, 47.68302, 47.68302, 47.68522, 47.68402, 47.683322, 47.683299, 47.68302, 47.68302))",2009,Prevalence,0.17771045730056134,0.2781182919230294,0.638974358974359
53033003600,severely_burdened,0.15025641025641026,0.055897435298960386,1950,207,"list(c(-122.323738, -122.326838, -122.328238, -122.329338, -122.329538, -122.326638, -122.325638, -122.325738, -122.327538, -122.329038, -122.332138, -122.332438, -122.333638, -122.333638, -122.333538, -122.330938, -122.328238, -122.323438, -122.322938, -122.321938, -122.321415, -122.320938, -122.318037, -122.317337, -122.317237, -122.317337, -122.317238, -122.317438, -122.317438, -122.320138, -122.320374, -122.320538, -122.322638, -122.322738, -122.322804, -122.322807, -122.322838, -122.323738, 
47.68302, 47.68312, 47.68312, 47.68312, 47.68262, 47.68102, 47.67982, 47.67932, 47.67822, 47.67822, 47.67732, 47.67582, 47.67512, 47.67302, 47.67222, 47.67212, 47.67222, 47.67202, 47.67202, 47.67202, 47.672025, 47.67202, 47.67202, 47.67202, 47.67552, 47.67792, 47.68002, 47.68222, 47.68292, 47.68302, 47.68302, 47.68302, 47.68522, 47.68402, 47.683322, 47.683299, 47.68302, 47.68302))",2009,Prevalence,0.033983227676349065,0.22616823880164053,0.15025641025641026
53033003800,highly_burdened,0.4296875,1.4765617696014668,128,56,"list(c(-122.300637, -122.300637, -122.300637, -122.299637, -122.298637, -122.296537, -122.293237, -122.290337, -122.290137, -122.290137, -122.290437, -122.292637, -122.294837, -122.295837, -122.299637, -122.300637, -122.300637, 47.67922, 47.67742, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67562, 47.67702, 47.67882, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.67922))",2009,Prevalence,0.8976858155689437,2.089159716233178,NA
53033003800,low_burden,0.328125,1.4531245672053223,128,56,"list(c(-122.300637, -122.300637, -122.300637, -122.299637, -122.298637, -122.296537, -122.293237, -122.290337, -122.290137, -122.290137, -122.290437, -122.292637, -122.294837, -122.295837, -122.299637, -122.300637, -122.300637, 47.67922, 47.67742, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67562, 47.67702, 47.67882, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.67922))",2009,Prevalence,0.8834370082513088,2.6923794537182744,NA
53033003800,severely_burdened,0.15625,0.13281142623551456,128,56,"list(c(-122.300637, -122.300637, -122.300637, -122.299637, -122.298637, -122.296537, -122.293237, -122.290337, -122.290137, -122.290137, -122.290437, -122.292637, -122.294837, -122.295837, -122.299637, -122.300637, -122.300637, 47.67922, 47.67742, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67562, 47.67702, 47.67882, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.67922))",2009,Prevalence,0.08074361393582709,0.5167591291892933,0.15625
53033003900,highly_burdened,0.3136645962732919,0.6894409593819296,322,72,"list(c(-122.290137, -122.290137, -122.290337, -122.287536, -122.285936, -122.282336, -122.280636, -122.279536, -122.275736, -122.274136, -122.274136, -122.274136, -122.274136, -122.274236, -122.275136, -122.279036, -122.279736, -122.285036, -122.286337, -122.287537, -122.288337, -122.290437, -122.290137, 47.67882, 47.67702, 47.67562, 47.67552, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67572, 47.67752, 47.67922, 47.68112, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 
47.68292, 47.68292, 47.67882))",2009,Prevalence,0.4191503414560488,1.3363010886024527,NA
53033003900,low_burden,0.43788819875776397,0.8322980810991576,322,72,"list(c(-122.290137, -122.290137, -122.290337, -122.287536, -122.285936, -122.282336, -122.280636, -122.279536, -122.275736, -122.274136, -122.274136, -122.274136, -122.274136, -122.274236, -122.275136, -122.279036, -122.279736, -122.285036, -122.286337, -122.287537, -122.288337, -122.290437, -122.290137, 47.67882, 47.67702, 47.67562, 47.67552, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67572, 47.67752, 47.67922, 47.68112, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 
47.68292, 47.68292, 47.67882))",2009,Prevalence,0.5060013045912888,1.1555490785701772,NA
53033003900,severely_burdened,0.16770186335403728,0.12732913929170606,322,72,"list(c(-122.290137, -122.290137, -122.290337, -122.287536, -122.285936, -122.282336, -122.280636, -122.279536, -122.275736, -122.274136, -122.274136, -122.274136, -122.274136, -122.274236, -122.275136, -122.279036, -122.279736, -122.285036, -122.286337, -122.287537, -122.288337, -122.290437, -122.290137, 47.67882, 47.67702, 47.67562, 47.67552, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67572, 47.67752, 47.67922, 47.68112, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 
47.68292, 47.68292, 47.67882))",2009,Prevalence,0.07741062013383801,0.46159666079807105,0.16770186335403728
53033004000,highly_burdened,0.13043478260869565,1.0592885233882632,253,85,"list(c(-122.264236, -122.265245, -122.266036, -122.266136, -122.266636, -122.267836, -122.268836, -122.268836, -122.272836, -122.274236, -122.274136, -122.274136, -122.274136, -122.274136, -122.275736, -122.274836, -122.273936, -122.271536, -122.268836, -122.263236, -122.263536, -122.261436, -122.259236, -122.257535, -122.257335, -122.254735, -122.254135, -122.251435, -122.231435, -122.226235, -122.230579, -122.231835, -122.266436, -122.267336, -122.264236, 47.68462, 47.68462, 47.68432, 47.68252, 
47.68252, 47.68372, 47.68372, 47.68252, 47.68252, 47.68292, 47.68112, 47.67922, 47.67752, 47.67572, 47.67562, 47.67462, 47.67532, 47.67562, 47.67552, 47.67562, 47.67472, 47.67482, 47.67552, 47.67562, 47.67332, 47.67342, 47.67402, 47.67342, 47.66412, 47.66692, 47.684915, 47.69012, 47.69032, 47.69032, 47.68462))",2009,Prevalence,0.6440016947596248,4.937346326490457,NA
53033004000,low_burden,0.5375494071146245,0.9604740430372877,253,85,"list(c(-122.264236, -122.265245, -122.266036, -122.266136, -122.266636, -122.267836, -122.268836, -122.268836, -122.272836, -122.274236, -122.274136, -122.274136, -122.274136, -122.274136, -122.275736, -122.274836, -122.273936, -122.271536, -122.268836, -122.263236, -122.263536, -122.261436, -122.259236, -122.257535, -122.257335, -122.254735, -122.254135, -122.251435, -122.231435, -122.226235, -122.230579, -122.231835, -122.266436, -122.267336, -122.264236, 47.68462, 47.68462, 47.68432, 47.68252, 
47.68252, 47.68372, 47.68372, 47.68252, 47.68252, 47.68292, 47.68112, 47.67922, 47.67752, 47.67572, 47.67562, 47.67462, 47.67532, 47.67562, 47.67552, 47.67562, 47.67472, 47.67482, 47.67552, 47.67562, 47.67332, 47.67342, 47.67402, 47.67342, 47.66412, 47.66692, 47.684915, 47.69012, 47.69032, 47.69032, 47.68462))",2009,Prevalence,0.5839267563384378,1.0862755099531234,NA
53033004000,severely_burdened,0.33201581027667987,0.21343827980145927,253,85,"list(c(-122.264236, -122.265245, -122.266036, -122.266136, -122.266636, -122.267836, -122.268836, -122.268836, -122.272836, -122.274236, -122.274136, -122.274136, -122.274136, -122.274136, -122.275736, -122.274836, -122.273936, -122.271536, -122.268836, -122.263236, -122.263536, -122.261436, -122.259236, -122.257535, -122.257335, -122.254735, -122.254135, -122.251435, -122.231435, -122.226235, -122.230579, -122.231835, -122.266436, -122.267336, -122.264236, 47.68462, 47.68462, 47.68432, 47.68252, 
47.68252, 47.68372, 47.68372, 47.68252, 47.68252, 47.68292, 47.68112, 47.67922, 47.67752, 47.67572, 47.67562, 47.67462, 47.67532, 47.67562, 47.67552, 47.67562, 47.67472, 47.67482, 47.67552, 47.67562, 47.67332, 47.67342, 47.67402, 47.67342, 47.66412, 47.66692, 47.684915, 47.69012, 47.69032, 47.69032, 47.68462))",2009,Prevalence,0.12976126039679298,0.39082855809986455,0.33201581027667987
53033004100,highly_burdened,0.21696428571428572,0.1339285681627427,1120,171,"list(c(-122.261436, -122.263536, -122.263236, -122.264136, -122.266136, -122.268136, -122.268636, -122.271036, -122.273136, -122.274036, -122.275736, -122.277436, -122.279436, -122.282636, -122.284836, -122.287036, -122.292736, -122.290636, -122.286836, -122.286436, -122.286636, -122.286736, -122.285036, -122.271139, -122.255735, -122.240259, -122.231435, -122.251435, -122.254135, -122.254735, -122.257335, -122.257535, -122.259236, -122.261436, 47.67482, 47.67472, 47.67562, 47.67482, 47.67342, 47.67202, 
47.67162, 47.66982, 47.66842, 47.66812, 47.66812, 47.66812, 47.66772, 47.66472, 47.66282, 47.66132, 47.66122, 47.65852, 47.65842, 47.65682, 47.65452, 47.64752, 47.64752, 47.64733, 47.64712, 47.6577, 47.66412, 47.67342, 47.67402, 47.67342, 47.67332, 47.67562, 47.67552, 47.67482))",2009,Prevalence,0.08142278800270052,0.3752819858560682,0.21696428571428572
53033004100,low_burden,0.4107142857142857,0.2803571372665466,1120,171,"list(c(-122.261436, -122.263536, -122.263236, -122.264136, -122.266136, -122.268136, -122.268636, -122.271036, -122.273136, -122.274036, -122.275736, -122.277436, -122.279436, -122.282636, -122.284836, -122.287036, -122.292736, -122.290636, -122.286836, -122.286436, -122.286636, -122.286736, -122.285036, -122.271139, -122.255735, -122.240259, -122.231435, -122.251435, -122.254135, -122.254735, -122.257335, -122.257535, -122.259236, -122.261436, 47.67482, 47.67472, 47.67562, 47.67482, 47.67342, 47.67202, 
47.67162, 47.66982, 47.66842, 47.66812, 47.66812, 47.66812, 47.66772, 47.66472, 47.66282, 47.66132, 47.66122, 47.65852, 47.65842, 47.65682, 47.65452, 47.64752, 47.64752, 47.64733, 47.64712, 47.6577, 47.66412, 47.67342, 47.67402, 47.67342, 47.67332, 47.67562, 47.67552, 47.67482))",2009,Prevalence,0.17044503697642271,0.4149966117686814,0.4107142857142857
53033004100,severely_burdened,0.2892857142857143,0.10892856429014783,1120,171,"list(c(-122.261436, -122.263536, -122.263236, -122.264136, -122.266136, -122.268136, -122.268636, -122.271036, -122.273136, -122.274036, -122.275736, -122.277436, -122.279436, -122.282636, -122.284836, -122.287036, -122.292736, -122.290636, -122.286836, -122.286436, -122.286636, -122.286736, -122.285036, -122.271139, -122.255735, -122.240259, -122.231435, -122.251435, -122.254135, -122.254735, -122.257335, -122.257535, -122.259236, -122.261436, 47.67482, 47.67472, 47.67562, 47.67482, 47.67342, 47.67202, 
47.67162, 47.66982, 47.66842, 47.66812, 47.66812, 47.66812, 47.66772, 47.66472, 47.66282, 47.66132, 47.66122, 47.65852, 47.65842, 47.65682, 47.65452, 47.64752, 47.64752, 47.64733, 47.64712, 47.6577, 47.66412, 47.67342, 47.67402, 47.67342, 47.67332, 47.67562, 47.67552, 47.67482))",2009,Prevalence,0.06622386485053577,0.2289220019524693,0.2892857142857143
