source,GEOID,Year,variable,mean,up,low
NA,SeaTac/Tukwila,2005,Average household size among renters,2.3067410427604815,2.8039358752745818,1.8260097170445793
NA,Shoreline,2005,Average household size among renters,1.683484275558299,2.1804700818580236,1.2027448543368748
NA,Snoqualmie/North Bend/Skykomish,2005,Average household size among renters,2.162377758199952,2.6527549614111674,1.6840905856893493
NA,Vashon Island,2005,Average household size among renters,2.2510217583690504,2.7484612177205863,1.7700881737297953
NA,West Seattle,2005,Average household size among renters,1.8046212232256977,2.3017077872289735,1.3235601228340008
NA,Auburn-North,2006,Average household size among renters,2.2002225900930026,2.6864045106587797,1.7262307778651498
NA,Auburn-South,2006,Average household size among renters,2.138293634254085,2.6246200394819614,1.6641622857476825
NA,Ballard,2006,Average household size among renters,2.12679437159939,2.613252020472038,1.6528022319700026
NA,Beacon/Gtown/S.Park,2006,Average household size among renters,1.8360557765413799,2.3220162057672664,1.3619945268507292
NA,Bear Creek/Carnation/Duvall,2006,Average household size among renters,2.233350118279069,2.7130575057468365,1.762275916299551
NA,Bellevue-Central,2006,Average household size among renters,2.527970098689033,3.0146110162750173,2.0540488042555523
NA,Bellevue-NE,2006,Average household size among renters,2.117066236620503,2.6032885797498198,1.6430925620252732
NA,Bellevue-South,2006,Average household size among renters,2.8320027279204263,3.3186872009750963,2.358276298386872
NA,Bellevue-West,2006,Average household size among renters,1.9069187846550053,2.3933244698187846,1.4326481752072187
NA,Black Diamond/Enumclaw/SE County,2006,Average household size among renters,2.0181775234254338,2.497823148871382,1.546958571770189
NA,Bothell/Woodinville,2006,Average household size among renters,1.5493938514829677,2.0353291948408403,1.0750677987929378
NA,Burien,2006,Average household size among renters,2.3628749039759396,2.8492962774293065,1.888979471819877
NA,Capitol Hill/E.lake,2006,Average household size among renters,1.9502049177174607,2.436404861996385,1.4762341871312552
NA,Central Seattle,2006,Average household size among renters,2.006993399616941,2.4932015707033783,1.541606373611683
NA,Covington/Maple Valley,2006,Average household size among renters,2.311226765579805,2.791051246416006,1.8401541337638183
NA,Delridge,2006,Average household size among renters,1.7846836035559717,2.270803033557529,1.3103915011823348
NA,Des Moines/Normandy Park,2006,Average household size among renters,2.3892008714116044,2.875677554163863,1.9152836414988625
NA,Downtown,2006,Average household size among renters,1.9970080545539013,2.4832135318452777,1.523043527069865
NA,East Federal Way,2006,Average household size among renters,2.136543189915907,2.6227910334408118,1.662547581954991
NA,Fairwood,2006,Average household size among renters,3.13387945254992,3.620781557973852,2.6602276373437417
NA,Fed Way-Central/Military Rd,2006,Average household size among renters,2.333969107480102,2.820454839329638,1.8598708902962005
NA,Fed Way-Dash Point/Woodmont,2006,Average household size among renters,2.249361676288351,2.7357459407115363,1.775348853833361
NA,Fremont/Greenlake,2006,Average household size among renters,2.118583340030706,2.604789954588322,1.644755060750278
NA,Issaquah,2006,Average household size among renters,2.5168287818776407,3.003324409798133,2.0429969494430207
NA,Kenmore/LFP,2006,Average household size among renters,1.7705943964732664,2.2566895761407335,1.296499010575894
NA,Kent-East,2006,Average household size among renters,2.826917060746904,3.313532829446711,2.3532267579376978
NA,Kent-SE,2006,Average household size among renters,2.4421704922647303,2.928505177479255,1.968340572578074
NA,Kent-West,2006,Average household size among renters,2.2017441648023124,2.6880705921057735,1.7278023740727488
NA,Kirkland,2006,Average household size among renters,2.024107092291614,2.5102353779791593,1.5501537145119508
NA,Kirkland North,2006,Average household size among renters,1.7432513600464037,2.229214614230588,1.2691433064560818
NA,Mercer Isle/Pt Cities,2006,Average household size among renters,2.8441564594909443,3.330844881521918,2.3704127501330072
NA,NE Seattle,2006,Average household size among renters,2.1248965463846945,2.6061013577474315,1.6597947669698148
NA,Newcastle/Four Creeks,2006,Average household size among renters,2.3584023458035253,2.8382942188533558,1.8873472039477392
NA,North Highline,2006,Average household size among renters,2.8447119573093667,3.331599686107725,2.37089996565662
NA,North Seattle,2006,Average household size among renters,2.133973556977602,2.6151782970519237,1.6688882928228155
NA,NW Seattle,2006,Average household size among renters,2.1135467310209677,2.599894257895649,1.6396238724458292
NA,QA/Magnolia,2006,Average household size among renters,1.9329675199882634,2.41907481248327,1.4589563373465948
NA,Redmond,2006,Average household size among renters,2.067156982856452,2.5468113320273553,1.5959866129175833
NA,Renton-East,2006,Average household size among renters,2.494977063746666,2.981523897199983,2.0210724423923305
NA,Renton-North,2006,Average household size among renters,2.6194626330281783,3.106066385975142,2.1456716329076437
NA,Renton-South,2006,Average household size among renters,2.5044830893920693,2.9908638118547537,2.0307443302559496
NA,Sammamish,2006,Average household size among renters,2.112927410494973,2.5990907765290032,1.6389179492598578
NA,SE Seattle,2006,Average household size among renters,1.6383738619932475,2.1245746340995857,1.1639919551505584
NA,SeaTac/Tukwila,2006,Average household size among renters,2.33442040702192,2.8206888584814624,1.8606274286950972
NA,Shoreline,2006,Average household size among renters,1.7111645311988721,2.197231425586977,1.2373410316443263
NA,Snoqualmie/North Bend/Skykomish,2006,Average household size among renters,2.1900893977049933,2.6698665189195045,1.7189401190216784
NA,Vashon Island,2006,Average household size among renters,2.278700089093626,2.76520320068249,1.8046991377292558
NA,West Seattle,2006,Average household size among renters,1.8323010710405692,2.3184519428354884,1.3581472473065355
NA,Auburn-North,2007,Average household size among renters,2.1612594846532818,2.647398524689558,1.6940775864535416
NA,Auburn-South,2007,Average household size among renters,2.0993323801394412,2.585684565638139,1.631961347275248
NA,Ballard,2007,Average household size among renters,2.0878330361708675,2.574229419160097,1.6206894608339426
NA,Beacon/Gtown/S.Park,2007,Average household size among renters,1.7970908209216132,2.2829896906011813,1.3298815297399096
NA,Bear Creek/Carnation/Duvall,2007,Average household size among renters,2.1943381742290398,2.6733934648004136,1.729950477644154
NA,Bellevue-Central,2007,Average household size among renters,2.4890084868153326,2.9755282843145316,2.02196883769141
NA,Bellevue-NE,2007,Average household size among renters,2.0781012676812463,2.564189195180421,1.6110328800875724
NA,Bellevue-South,2007,Average household size among renters,2.7930427347179054,3.2796440593421594,2.3261394785248046
NA,Bellevue-West,2007,Average household size among renters,1.867951972261392,2.3541231700487604,1.400733154952368
NA,Black Diamond/Enumclaw/SE County,2007,Average household size among renters,1.9791632568615876,2.4580711323063325,1.514717415317919
NA,Bothell/Woodinville,2007,Average household size among renters,1.5104318946200617,1.9964707247853308,1.042831300358482
NA,Burien,2007,Average household size among renters,2.323912497062416,2.810227544214928,1.8568870967105675
NA,Capitol Hill/E.lake,2007,Average household size among renters,1.9112418755991285,2.3973998181937994,1.4441015325634408
NA,Central Seattle,2007,Average household size among renters,1.967956121036577,2.4512631520957826,1.5114470880365634
NA,Covington/Maple Valley,2007,Average household size among renters,2.272212242980338,2.751231615547016,1.8079659400878034
NA,Delridge,2007,Average household size among renters,1.745721415690594,2.231868033697052,1.2782161026540861
NA,Des Moines/Normandy Park,2007,Average household size among renters,2.3502387934541176,2.8366254844680223,1.8831737872169403
NA,Downtown,2007,Average household size among renters,1.9580460171320127,2.4442566969757276,1.4908614453349458
NA,East Federal Way,2007,Average household size among renters,2.0975794272297734,2.583754539699168,1.6304297109481076
NA,Fairwood,2007,Average household size among renters,3.0949204142522335,3.5816754659324146,2.628153044293176
NA,Fed Way-Central/Military Rd,2007,Average household size among renters,2.2950083386172118,2.781458447128628,1.8277263328503897
NA,Fed Way-Dash Point/Woodmont,2007,Average household size among renters,2.2103992522470914,2.6967211256237875,1.7432211606543107
NA,Fremont/Greenlake,2007,Average household size among renters,2.07962044084918,2.5657584400649167,1.6126325987239214
NA,Issaquah,2007,Average household size among renters,2.4778667925684768,2.9642652445783884,2.0108824152807325
NA,Kenmore/LFP,2007,Average household size among renters,1.7316328233355,2.2178032523408633,1.2642657457232613
NA,Kent-East,2007,Average household size among renters,2.7879551894933146,3.274402558073952,2.321169849245456
NA,Kent-SE,2007,Average household size among renters,2.4032078764288345,2.8894684768114414,1.9361994458256386
NA,Kent-West,2007,Average household size among renters,2.162779051376,2.648940877408227,1.6957704823973507
NA,Kirkland,2007,Average household size among renters,1.9851424574497822,2.471182089180683,1.5180514481858625
NA,Kirkland North,2007,Average household size among renters,1.704287518656169,2.1902489300912045,1.2369810068231284
NA,Mercer Isle/Pt Cities,2007,Average household size among renters,2.8051973654265816,3.29184336500262,2.338240781801622
NA,NE Seattle,2007,Average household size among renters,2.0858336379955356,2.5642903155827925,1.6289594686621887
NA,Newcastle/Four Creeks,2007,Average household size among renters,2.3193876341302597,2.798446929572051,1.8551842522160855
NA,North Highline,2007,Average household size among renters,2.8057561704948886,3.2927183785955423,2.3386318835597035
NA,North Seattle,2007,Average household size among renters,2.0949113193557465,2.5734196217334837,1.6380116761843677
NA,NW Seattle,2007,Average household size among renters,2.074585043650165,2.5608854143886055,1.607491348444203
NA,QA/Magnolia,2007,Average household size among renters,1.8940042234804428,2.3800600243122476,1.4268311882801261
NA,Redmond,2007,Average household size among renters,2.0281440158941506,2.507111824326897,1.5636959248190998
NA,Renton-East,2007,Average household size among renters,2.456012765124853,2.942320816847145,1.9891052323827312
NA,Renton-North,2007,Average household size among renters,2.5805001335100344,3.066947406232134,2.1136104005156495
NA,Renton-South,2007,Average household size among renters,2.465518572287846,2.95171913680137,1.9986999624023958
NA,Sammamish,2007,Average household size among renters,2.0739637728995466,2.5600608120965447,1.6067920253499524
NA,SE Seattle,2007,Average household size among renters,1.599408426133998,2.0854990575512606,1.13197255590328
NA,SeaTac/Tukwila,2007,Average household size among renters,2.295456874441408,2.7816346722256515,1.8285040847052738
NA,Shoreline,2007,Average household size among renters,1.672199373034468,2.1581835044030884,1.205260035782249
NA,Snoqualmie/North Bend/Skykomish,2007,Average household size among renters,2.151075808267425,2.63011079097952,1.686699222136637
NA,Vashon Island,2007,Average household size among renters,2.2397385653370994,2.7261795316178628,1.772574616289801
NA,West Seattle,2007,Average household size among renters,1.793337282811986,2.279437610125921,1.326039073680891
NA,Auburn-North,2008,Average household size among renters,2.206113726256357,2.6743818663398256,1.7459826400680727
NA,Auburn-South,2008,Average household size among renters,2.1441847156171745,2.6126098803176623,1.6839237296543565
NA,Ballard,2008,Average household size among renters,2.132684436434938,2.6012172295814247,1.6725394663583866
NA,Beacon/Gtown/S.Park,2008,Average household size among renters,1.8419468130603465,2.3099727575721043,1.3817641761839656
NA,Bear Creek/Carnation/Duvall,2008,Average household size among renters,2.2392452042019695,2.700596487622623,1.782569275981736
NA,Bellevue-Central,2008,Average household size among renters,2.533859857169085,3.0025960296379557,2.0737363076522373
NA,Bellevue-NE,2008,Average household size among renters,2.122956437620092,2.5912488485645064,1.6628162150146883
NA,Bellevue-South,2008,Average household size among renters,2.8378930578941315,3.306675587328275,2.377975805392167
NA,Bellevue-West,2008,Average household size among renters,1.9128080900347364,2.3812704739658646,1.4523134872391872
NA,Black Diamond/Enumclaw/SE County,2008,Average household size among renters,2.0240721854565993,2.485364590160911,1.5672092040770866
NA,Bothell/Woodinville,2008,Average household size among renters,1.555285695578297,2.0233066843860628,1.0948900527348702
NA,Burien,2008,Average household size among renters,2.3687646356965235,2.837252461626088,1.9087021733155314
NA,Capitol Hill/E.lake,2008,Average household size among renters,1.9560953988048393,2.4243625718816304,1.4960059706267232
NA,Central Seattle,2008,Average household size among renters,2.0128664223472414,2.4803264295659035,1.561638896447959
NA,Covington/Maple Valley,2008,Average household size among renters,2.317120654723373,2.7785783321452224,1.8603787057450092
NA,Delridge,2008,Average household size among renters,1.7905750474930922,2.258786763475702,1.3301629603493905
NA,Des Moines/Normandy Park,2008,Average household size among renters,2.3950910911996135,2.863651007521641,1.9350011773351854
NA,Downtown,2008,Average household size among renters,2.0028989618729653,2.4711820707979046,1.5428278132073214
NA,East Federal Way,2008,Average household size among renters,2.142433897046255,2.610760013727617,1.6822904702652777
NA,Fairwood,2008,Average household size among renters,3.139769187011661,3.6087647048703118,2.6798872602876553
NA,Fed Way-Central/Military Rd,2008,Average household size among renters,2.339859610618186,2.8084419593367302,1.8795953189286505
NA,Fed Way-Dash Point/Woodmont,2008,Average household size among renters,2.255252288699127,2.7237261002792565,1.7950781638098454
NA,Fremont/Greenlake,2008,Average household size among renters,2.124473767141631,2.5927397777422883,1.6645212431905423
NA,Issaquah,2008,Average household size among renters,2.522719043816812,2.9912977434630847,2.062713258785109
NA,Kenmore/LFP,2008,Average household size among renters,1.7764856563849476,2.2446568266687685,1.3163163293280464
NA,Kent-East,2008,Average household size among renters,2.832806834826817,3.301497231601523,2.372909029485197
NA,Kent-SE,2008,Average household size among renters,2.44806124748946,2.916480914207755,1.98807561624187
NA,Kent-West,2008,Average household size among renters,2.2076340626977644,2.676022138263206,1.7475122241778056
NA,Kirkland,2008,Average household size among renters,2.0299979015361838,2.498199154103352,1.5699061344426577
NA,Kirkland North,2008,Average household size among renters,1.7491425797537545,2.217169933313845,1.288940895541776
NA,Mercer Isle/Pt Cities,2008,Average household size among renters,2.850046711364011,3.318835440221715,2.390124572173082
NA,NE Seattle,2008,Average household size among renters,2.130774966872576,2.593114864011979,1.6801395340172844
NA,Newcastle/Four Creeks,2008,Average household size among renters,2.3642960116493503,2.825819942922576,1.907556384165035
NA,North Highline,2008,Average household size among renters,2.850602353168894,3.319592095498112,2.390643255606426
NA,North Seattle,2008,Average household size among renters,2.1398522582949333,2.6021974689287917,1.689250859842085
NA,NW Seattle,2008,Average household size among renters,2.1194369283255656,2.5878500693718895,1.659382492390232
NA,QA/Magnolia,2008,Average household size among renters,1.9388582544825965,2.40703498598508,1.478720891706263
NA,Redmond,2008,Average household size among renters,2.0730519255260855,2.534350742823874,1.6162610414418386
NA,Renton-East,2008,Average household size among renters,2.500866574509653,2.969491399178484,2.0407258859602906
NA,Renton-North,2008,Average household size among renters,2.625352592319472,3.0940444905980975,2.1653546766170746
NA,Renton-South,2008,Average household size among renters,2.5103729151330985,2.9788239154366964,2.0504433919579164
NA,Sammamish,2008,Average household size among renters,2.118818236132001,2.5870550705480175,1.658668988213451
NA,SE Seattle,2008,Average household size among renters,1.644264528843329,2.1125496503007395,1.183709652511938
NA,SeaTac/Tukwila,2008,Average household size among renters,2.3403107984206644,2.808652209760084,1.8803689061135356
NA,Shoreline,2008,Average household size among renters,1.7170548203456293,2.1851800999984117,1.2571400746484378
NA,Snoqualmie/North Bend/Skykomish,2008,Average household size among renters,2.1959836069511947,2.6574049861269744,1.7391858798389686
NA,Vashon Island,2008,Average household size among renters,2.2845902352967093,2.7531773467775347,1.8244257624671398
NA,West Seattle,2008,Average household size among renters,1.8381919341155593,2.3064222063791062,1.3779030767151557
ACS,Auburn-North,2009,Average household size among renters,2.041837861270422,2.2150253525166117,1.868861764083876
ACS,Auburn-South,2009,Average household size among renters,1.9799089049528429,2.1535411102399005,1.8065255049570907
ACS,Ballard,2009,Average household size among renters,1.9684090981897273,2.141629246872867,1.7951780162064006
ACS,Beacon/Gtown/S.Park,2009,Average household size among renters,1.6776718099931758,1.8507845994897643,1.50502861525068
ACS,Bear Creek/Carnation/Duvall,2009,Average household size among renters,2.0749608209856034,2.23201404244257,1.9180829682867484
ACS,Bellevue-Central,2009,Average household size among renters,2.369584767053973,2.54298305428735,2.1960954106322825
ACS,Bellevue-NE,2009,Average household size among renters,1.9586820866892847,2.1318029395252402,1.7858492166751159
ACS,Bellevue-South,2009,Average household size among renters,2.6736153905030813,2.8466450566764117,2.500250038320544
ACS,Bellevue-West,2009,Average household size among renters,1.7485372269403308,1.922493514340811,1.5751885996742823
ACS,Black Diamond/Enumclaw/SE County,2009,Average household size among renters,1.8597896728989516,2.0172551534991148,1.7027681375886035
ACS,Bothell/Woodinville,2009,Average household size among renters,1.3910101092854137,1.5646427535858825,1.217999971581225
ACS,Burien,2009,Average household size among renters,2.2044896893005586,2.3776155454193026,2.0313151665442497
ACS,Capitol Hill/E.lake,2009,Average household size among renters,1.7918201599779235,1.9647162470692878,1.619138071331551
ACS,Central Seattle,2009,Average household size among renters,1.8486629973213382,1.9801203330275285,1.7174461268858758
ACS,Covington/Maple Valley,2009,Average household size among renters,2.1528379766288377,2.3100908426316797,1.9958336456980752
ACS,Delridge,2009,Average household size among renters,1.6262998259090338,1.8001884095995175,1.4529478185777833
ACS,Des Moines/Normandy Park,2009,Average household size among renters,2.230815467362907,2.404048710530826,2.0575575355150986
ACS,Downtown,2009,Average household size among renters,1.8386227659691905,2.011519781718028,1.6658866394151104
ACS,East Federal Way,2009,Average household size among renters,1.9781589306384308,2.151385467893021,1.8052269067570306
ACS,Fairwood,2009,Average household size among renters,2.975492168429321,3.148556616699607,2.8018468465364075
ACS,Fed Way-Central/Military Rd,2009,Average household size among renters,2.1755842102446192,2.349321354266786,2.0019005249073873
ACS,Fed Way-Dash Point/Woodmont,2009,Average household size among renters,2.090976766169914,2.264392081250516,1.9177234031092603
ACS,Fremont/Greenlake,2009,Average household size among renters,1.9601975648167276,2.132745998759788,1.7876372499201245
ACS,Issaquah,2009,Average household size among renters,2.3584430720146012,2.5314807935440466,2.185289667988509
ACS,Kenmore/LFP,2009,Average household size among renters,1.6122094429405396,1.7853024003027729,1.4394312537561276
ACS,Kent-East,2009,Average household size among renters,2.6685308450142182,2.8414233444176986,2.4953264650825844
ACS,Kent-SE,2009,Average household size among renters,2.2837845675682904,2.45668074143223,2.110850649167758
ACS,Kent-West,2009,Average household size among renters,2.043360316306484,2.216505613438767,1.8704573234966346
ACS,Kirkland,2009,Average household size among renters,1.8657219869630925,2.0385979697971837,1.6931492015169685
ACS,Kirkland North,2009,Average household size among renters,1.5848673227751773,1.757980565490346,1.4122229811659317
ACS,Mercer Isle/Pt Cities,2009,Average household size among renters,2.685768550673047,2.8588431105032246,2.5123023353449767
ACS,NE Seattle,2009,Average household size among renters,1.966417702682225,2.093428794957524,1.839608262967999
ACS,Newcastle/Four Creeks,2009,Average household size among renters,2.200013154702082,2.357315125454128,2.042937341720188
ACS,North Highline,2009,Average household size among renters,2.6863237311023616,2.8596868497406627,2.512415891604581
ACS,North Seattle,2009,Average household size among renters,1.9754941340704524,2.1024650117991546,1.8486876762264088
ACS,NW Seattle,2009,Average household size among renters,1.9551611494805254,2.128079380803192,1.7822171926884691
ACS,QA/Magnolia,2009,Average household size among renters,1.7745827020155283,1.9476154188540933,1.6017777771533575
ACS,Redmond,2009,Average household size among renters,1.9087684436671868,2.066103439096904,1.7517273046543385
ACS,Renton-East,2009,Average household size among renters,2.3365927011905985,2.50986849536714,2.1633403988006723
ACS,Renton-North,2009,Average household size among renters,2.4610766778642557,2.6341320737833,2.287873200061612
ACS,Renton-South,2009,Average household size among renters,2.3460976748490756,2.518804332235645,2.1733116238579266
ACS,Sammamish,2009,Average household size among renters,1.9545430565839466,2.1277055128946696,1.7816144786700443
ACS,SE Seattle,2009,Average household size among renters,1.4799919927484047,1.654007617619742,1.3068015403507984
ACS,SeaTac/Tukwila,2009,Average household size among renters,2.176034600094735,2.348744649226048,2.0033114918521124
ACS,Shoreline,2009,Average household size among renters,1.5527773802241318,1.7246502096020604,1.381317491593002
ACS,Snoqualmie/North Bend/Skykomish,2009,Average household size among renters,2.031700448564411,2.1890913992941528,1.874598760322017
ACS,Vashon Island,2009,Average household size among renters,2.120314893504349,2.293717997823578,1.9469332412740623
ACS,West Seattle,2009,Average household size among renters,1.6739176848946093,1.8473569614267402,1.5009961938610115
Census,Auburn-North,2010,Average household size among renters,2.2104671595901824,2.338404180454227,2.082613391946856
Census,Auburn-South,2010,Average household size among renters,2.1485364535537066,2.2770679354585783,2.02011311541719
Census,Ballard,2010,Average household size among renters,2.137079289894533,2.265409001291143,2.008621025435818
Census,Beacon/Gtown/S.Park,2010,Average household size among renters,1.8463993656742654,1.9742337201287734,1.7188982163718385
Census,Bear Creek/Carnation/Duvall,2010,Average household size among renters,2.243573874229892,2.3523125911784932,2.1348955658508406
Census,Bellevue-Central,2010,Average household size among renters,2.5380856266083196,2.666427784677066,2.4095001380584846
Census,Bellevue-NE,2010,Average household size among renters,2.1271289718142232,2.254892294056947,1.999512843327395
Census,Bellevue-South,2010,Average household size among renters,2.842202134726136,2.970249897748941,2.7136439456917865
Census,Bellevue-West,2010,Average household size among renters,1.9170959168538169,2.045709745687778,1.7889144314457102
Census,Black Diamond/Enumclaw/SE County,2010,Average household size among renters,2.028549340926876,2.1375390639620475,1.9199664892677437
Census,Bothell/Woodinville,2010,Average household size among renters,1.559654903592535,1.6883679433464578,1.4314263306236665
Census,Burien,2010,Average household size among renters,2.3731085419480125,2.5010753327651587,2.2449709490650824
Census,Capitol Hill/E.lake,2010,Average household size among renters,1.9604317529658184,2.08837564202823,1.8325831401585815
Census,Central Seattle,2010,Average household size among renters,2.017175546589374,2.129766169181227,1.9043858793713162
Census,Covington/Maple Valley,2010,Average household size among renters,2.3216735776877773,2.430367614958437,2.2131684706934847
Census,Delridge,2010,Average household size among renters,1.7950013148935768,1.9237344394157205,1.6666592436300829
Census,Des Moines/Normandy Park,2010,Average household size among renters,2.3994867481790605,2.527551429101123,2.2712736096261117
Census,Downtown,2010,Average household size among renters,2.007337316935309,2.1353756782584954,1.879337606914459
Census,East Federal Way,2010,Average household size among renters,2.1467694024685584,2.274664847981285,2.019027587915562
Census,Fairwood,2010,Average household size among renters,3.144164932897091,3.27239078482445,3.0151555602750757
Census,Fed Way-Central/Military Rd,2010,Average household size among renters,2.3442573886032982,2.472988010107289,2.215448100505409
Census,Fed Way-Dash Point/Woodmont,2010,Average household size among renters,2.259660632752695,2.3878568611824997,2.131492969744055
Census,Fremont/Greenlake,2010,Average household size among renters,2.1288280090451033,2.2564455802700407,2.001097848783202
Census,Issaquah,2010,Average household size among renters,2.527085534666065,2.6549390742913808,2.398968699253158
Census,Kenmore/LFP,2010,Average household size among renters,1.7808905980182628,1.909105936695743,1.6528668627769842
Census,Kent-East,2010,Average household size among renters,2.837110642710663,2.9649368615454876,2.708831045098173
Census,Kent-SE,2010,Average household size among renters,2.452471091021025,2.5801104426933703,2.324664623401487
Census,Kent-West,2010,Average household size among renters,2.212045367599692,2.3397923608568174,2.0843876564605814
Census,Kirkland,2010,Average household size among renters,2.034376647320052,2.1620734209130448,1.906846898843289
Census,Kirkland North,2010,Average household size among renters,1.7535118734086896,1.881466533146893,1.6258983320725093
Census,Mercer Isle/Pt Cities,2010,Average household size among renters,2.8544020391074576,2.9826559788112617,2.7255504067763647
Census,NE Seattle,2010,Average household size among renters,2.1350276810703814,2.2345041969678547,2.035464516385173
Census,Newcastle/Four Creeks,2010,Average household size among renters,2.368640489690189,2.477312022168088,2.260133733436552
Census,North Highline,2010,Average household size among renters,2.854914080650056,2.98356227599042,2.725559124173516
Census,North Seattle,2010,Average household size among renters,2.1441586879302155,2.2434979198656038,2.0446809324275224
Census,NW Seattle,2010,Average household size among renters,2.123837553035334,2.251859229593183,1.9956716016721794
Census,QA/Magnolia,2010,Average household size among renters,1.9431972457294542,2.071221768093374,1.8152813606021536
Census,Redmond,2010,Average household size among renters,2.077403661520133,2.186264422023613,1.9687884826963657
Census,Renton-East,2010,Average household size among renters,2.5052117512600227,2.6333436742344785,2.3769718162445357
Census,Renton-North,2010,Average household size among renters,2.6295487287378156,2.7574166384257683,2.501387221275502
Census,Renton-South,2010,Average household size among renters,2.514715332819522,2.6421278156555603,2.3870908365429733
Census,Sammamish,2010,Average household size among renters,2.123115131290879,2.2510054630441956,1.9953320353962833
Census,SE Seattle,2010,Average household size among renters,1.6486378965685942,1.7774858852364899,1.5204585218492073
Census,SeaTac/Tukwila,2010,Average household size among renters,2.3446205511856832,2.4720607978360256,2.2170618685761325
Census,Shoreline,2010,Average household size among renters,1.7215163046772042,1.8492874572292841,1.5940052571169183
Census,Snoqualmie/North Bend/Skykomish,2010,Average household size among renters,2.2005916070615834,2.309424063837236,2.0919944096514143
Census,Vashon Island,2010,Average household size among renters,2.2889537617509585,2.417291240438683,2.1605154938417725
Census,West Seattle,2010,Average household size among renters,1.842614645502318,1.9709740352910732,1.714624900980868
NA,Auburn-North,2011,Average household size among renters,2.1585820752607865,2.6456447723320395,1.697533046644461
NA,Auburn-South,2011,Average household size among renters,2.096654988368193,2.5839421162077048,1.6353660344621688
NA,Ballard,2011,Average household size among renters,2.085155034429345,2.57245856722501,1.624150322971215
NA,Beacon/Gtown/S.Park,2011,Average household size among renters,1.7944132041671783,2.281215695584844,1.3334075439190654
NA,Bear Creek/Carnation/Duvall,2011,Average household size among renters,2.1916905607211072,2.6716778140137687,1.734288229469115
NA,Bellevue-Central,2011,Average household size among renters,2.4863291026279652,2.973764327696938,2.025383558772321
NA,Bellevue-NE,2011,Average household size among renters,2.075422139638119,2.5624134426156866,1.614518452430598
NA,Bellevue-South,2011,Average household size among renters,2.790365461119701,3.277895254854485,2.329550941587394
NA,Bellevue-West,2011,Average household size among renters,1.8652684353444642,2.352309824145112,1.4042260284642885
NA,Black Diamond/Enumclaw/SE County,2011,Average household size among renters,1.9765124032123234,2.456336265945181,1.5190562347146928
NA,Bothell/Woodinville,2011,Average household size among renters,1.5077559427413276,1.9947223686111066,1.046305728656734
NA,Burien,2011,Average household size among renters,2.321233942452872,2.808451284465561,1.8603558923429397
NA,Capitol Hill/E.lake,2011,Average household size among renters,1.9085649133440845,2.3956368824620737,1.447590109736971
NA,Central Seattle,2011,Average household size among renters,1.9653035809742403,2.4497511357300126,1.516241662797064
NA,Covington/Maple Valley,2011,Average household size among renters,2.269560562967402,2.7494863234125324,1.8123058908319587
NA,Delridge,2011,Average household size among renters,1.7430435493277208,2.2301077782293244,1.281675620543471
NA,Des Moines/Normandy Park,2011,Average household size among renters,2.3475602569856515,2.8348616059945333,1.8866117345102253
NA,Downtown,2011,Average household size among renters,1.9553699438633787,2.442506959644923,1.4943296052686148
NA,East Federal Way,2011,Average household size among renters,2.09490109903445,2.581993319334985,1.633886007076672
NA,Fairwood,2011,Average household size among renters,3.092242028272586,3.5799130851343732,2.6315679638775773
NA,Fed Way-Central/Military Rd,2011,Average household size among renters,2.2923296938503035,2.7796982837336834,1.8311424177492623
NA,Fed Way-Dash Point/Woodmont,2011,Average household size among renters,2.2077208071451646,2.6949624027672034,1.746654164495994
NA,Fremont/Greenlake,2011,Average household size among renters,2.0769439496831503,2.563990395287305,1.6161439420853512
NA,Issaquah,2011,Average household size among renters,2.4751887439652127,2.9625068682644784,2.0143147637857983
NA,Kenmore/LFP,2011,Average household size among renters,1.7289575005138904,2.216059566597406,1.2677285832379792
NA,Kent-East,2011,Average household size among renters,2.785276522711529,3.272628602117613,2.324629002093221
NA,Kent-SE,2011,Average household size among renters,2.4005306513523226,2.8877169200769375,1.9396439309011622
NA,Kent-West,2011,Average household size among renters,2.160099119052107,2.64715779881678,1.6992522002492971
NA,Kirkland,2011,Average household size among renters,1.9824649421675153,2.4694188051288353,1.5215420074655628
NA,Kirkland North,2011,Average household size among renters,1.7016108088223278,2.1884859277329323,1.2404852122281558
NA,Mercer Isle/Pt Cities,2011,Average household size among renters,2.8025210963514606,3.2900987522677334,2.3416506767437166
NA,NE Seattle,2011,Average household size among renters,2.0831900078796215,2.562720671782625,1.6340572398206392
NA,Newcastle/Four Creeks,2011,Average household size among renters,2.316735299138871,2.7966967236809,1.8595204210311358
NA,North Highline,2011,Average household size among renters,2.803080809681731,3.290990994906582,2.3419810132883794
NA,North Seattle,2011,Average household size among renters,2.0922690279276397,2.571860485589256,1.6431040142689173
NA,NW Seattle,2011,Average household size among renters,2.0719080247240593,2.559117567785032,1.610970949257884
NA,QA/Magnolia,2011,Average household size among renters,1.8913271757837313,2.3782877713156454,1.430344646476116
NA,Redmond,2011,Average household size among renters,2.0254950068819637,2.5053846582558403,1.568036219107954
NA,Renton-East,2011,Average household size among renters,2.4533314438400398,2.9405296987235707,1.992575046450796
NA,Renton-North,2011,Average household size among renters,2.577820985305245,3.0651824191682873,2.1170423813550854
