source,GEOID,Year,variable,mean,up,low
NA,Snoqualmie/North Bend/Skykomish,2005,Average household size among owners,2.631469140783183,3.301490565978332,1.96154134090431
NA,Vashon Island,2005,Average household size among owners,2.6239017159614018,3.2939582915042855,1.9539295749163141
NA,West Seattle,2005,Average household size among owners,2.232089926570944,2.9021125059662887,1.562169511196669
NA,Auburn-North,2006,Average household size among owners,2.6020728637186745,3.2699054898418285,1.9376066564988594
NA,Auburn-South,2006,Average household size among owners,2.4554647028051,3.1233303760569724,1.790967662415913
NA,Ballard,2006,Average household size among owners,2.4261654760020526,3.093999195432474,1.7617251694137748
NA,Beacon/Gtown/S.Park,2006,Average household size among owners,2.370990097875931,3.03876756885832,1.7065371411964385
NA,Bear Creek/Carnation/Duvall,2006,Average household size among owners,2.4547800879621233,3.120881758177934,1.790678559203593
NA,Bellevue-Central,2006,Average household size among owners,2.83907272820404,3.5069892721507157,2.1746106926173674
NA,Bellevue-NE,2006,Average household size among owners,2.5277203205167393,3.195682721941148,1.8633637060584536
NA,Bellevue-South,2006,Average household size among owners,3.2145222565029314,3.882304375380492,2.5498478453342335
NA,Bellevue-West,2006,Average household size among owners,2.4047076729364942,3.0728600495879177,1.7404466374784255
NA,Black Diamond/Enumclaw/SE County,2006,Average household size among owners,2.6319704003191107,3.2998086605571255,1.967510149151757
NA,Bothell/Woodinville,2006,Average household size among owners,1.9597602599950978,2.6275827951865747,1.2952294638679969
NA,Burien,2006,Average household size among owners,2.652332243351333,3.320195649959336,1.9878827677941613
NA,Capitol Hill/E.lake,2006,Average household size among owners,2.45165924716048,3.119437169141315,1.7871972152570756
NA,Central Seattle,2006,Average household size among owners,2.3831551318733424,3.0503095713146102,1.7200658427928497
NA,Covington/Maple Valley,2006,Average household size among owners,2.7207143769673947,3.3885657781033474,2.0562735381247603
NA,Delridge,2006,Average household size among owners,2.2766665427725226,2.944527692713528,1.6121698913876712
NA,Des Moines/Normandy Park,2006,Average household size among owners,2.7118305691205626,3.379755415307714,2.047396483030755
NA,Downtown,2006,Average household size among owners,2.3696820364481135,3.0374955997894872,1.7052290631134888
NA,East Federal Way,2006,Average household size among owners,2.53327259244028,3.2011848244334877,1.8688727733069013
NA,Fairwood,2006,Average household size among owners,2.7832517014925,3.4511632408754735,2.1188083774961908
NA,Fed Way-Central/Military Rd,2006,Average household size among owners,2.7340562121428458,3.4019341747778578,2.069582895400608
NA,Fed Way-Dash Point/Woodmont,2006,Average household size among owners,2.742468620638085,3.4103570062654454,2.078003220678707
NA,Fremont/Greenlake,2006,Average household size among owners,2.4326348416008705,3.1004705822625684,1.7682078637046554
NA,Issaquah,2006,Average household size among owners,2.655174845789546,3.3231357723665504,1.990774463562075
NA,Kenmore/LFP,2006,Average household size among owners,2.2209634010333823,2.8870909067145325,1.5568352844930964
NA,Kent-East,2006,Average household size among owners,2.773649766326113,3.4415555740530004,2.1092204597718567
NA,Kent-SE,2006,Average household size among owners,2.689061376103712,3.3569123246290262,2.024611083204322
NA,Kent-West,2006,Average household size among owners,2.7291475277511394,3.397036753784128,2.0647161716350118
NA,Kirkland,2006,Average household size among owners,2.529576107993943,3.197365856913661,1.865100886840708
NA,Kirkland North,2006,Average household size among owners,2.208762814456787,2.876591233868621,1.5443064360071554
NA,Mercer Isle/Pt Cities,2006,Average household size among owners,2.8817602680442924,3.5495119931363623,2.2171719542416177
NA,NE Seattle,2006,Average household size among owners,2.415688256508511,3.0828566166141207,1.752651787140208
NA,Newcastle/Four Creeks,2006,Average household size among owners,2.7287635339011445,3.396661743687768,2.06435522333766
NA,North Highline,2006,Average household size among owners,2.76097912489185,3.428766505864591,2.096386136173272
NA,North Seattle,2006,Average household size among owners,2.4139983004622474,3.0811061729230658,1.7509197014322844
NA,NW Seattle,2006,Average household size among owners,2.4667517239190633,3.1345430987709966,1.8022706304364817
NA,QA/Magnolia,2006,Average household size among owners,2.452016688215708,3.119805476914661,1.7875897711656425
NA,Redmond,2006,Average household size among owners,2.4459921285754733,3.1121668490777488,1.7819126643351457
NA,Renton-East,2006,Average household size among owners,2.6704683414532093,3.33840487499309,2.0060588205310927
NA,Renton-North,2006,Average household size among owners,2.784923669249826,3.45282632463933,2.1204537894812647
NA,Renton-South,2006,Average household size among owners,2.8514333740770583,3.5191693706154314,2.1869073026943022
NA,Sammamish,2006,Average household size among owners,2.6751816000484934,3.3429924175659647,2.0106847889079615
NA,SE Seattle,2006,Average household size among owners,2.0913303368844036,2.7594070964993946,1.426994933743305
NA,SeaTac/Tukwila,2006,Average household size among owners,2.7329359119266496,3.4007112584091397,2.0684341473521264
NA,Shoreline,2006,Average household size among owners,2.1963053365689977,2.86408356423656,1.531852826288675
NA,Snoqualmie/North Bend/Skykomish,2006,Average household size among owners,2.6406432830469795,3.3084885073254973,1.9762112802925813
NA,Vashon Island,2006,Average household size among owners,2.6330757677704493,3.3009543994373747,1.9685944996716795
NA,West Seattle,2006,Average household size among owners,2.241264300674421,2.9091124338587067,1.576845841011177
NA,Auburn-North,2007,Average household size among owners,2.5775828456026733,3.2375014751553475,1.9248933435164632
NA,Auburn-South,2007,Average household size among owners,2.430974714335055,3.090921043419639,1.778259725143334
NA,Ballard,2007,Average household size among owners,2.401675354839811,3.061584418500548,1.749000708710883
NA,Beacon/Gtown/S.Park,2007,Average household size among owners,2.346499879768333,3.006355664863616,1.6938229607743667
NA,Bear Creek/Carnation/Duvall,2007,Average household size among owners,2.4302908617134915,3.0884681478687948,1.7779283381929725
NA,Bellevue-Central,2007,Average household size among owners,2.814582473537951,3.474592209625026,2.1618840580346044
NA,Bellevue-NE,2007,Average household size among owners,2.503229858885228,3.1632555268126348,1.8506227904759793
NA,Bellevue-South,2007,Average household size among owners,3.190032321957858,3.8499579956819603,2.537153812245008
NA,Bellevue-West,2007,Average household size among owners,2.380216756504097,3.040398714316311,1.7276764537310494
NA,Black Diamond/Enumclaw/SE County,2007,Average household size among owners,2.6074800818726294,3.2674044552790487,1.9547953479214135
NA,Bothell/Woodinville,2007,Average household size among owners,1.9352703632233568,2.595156016708044,1.2825278502546187
NA,Burien,2007,Average household size among owners,2.6278420798029414,3.287786519101115,1.9751565516871783
NA,Capitol Hill/E.lake,2007,Average household size among owners,2.4271692352355116,3.0870283778297356,1.7744811213143887
NA,Central Seattle,2007,Average household size among owners,2.358666800065513,3.0177668646134235,1.7076952537754573
NA,Covington/Maple Valley,2007,Average household size among owners,2.696224221259533,3.3561650060046304,2.0435534913424633
NA,Delridge,2007,Average household size among owners,2.252176583374153,2.912110012040417,1.599458557959538
NA,Des Moines/Normandy Park,2007,Average household size among owners,2.687340291528579,3.3473459278141546,2.034667580479305
NA,Downtown,2007,Average household size among owners,2.345192033295083,3.005080572085067,1.6925160374351969
NA,East Federal Way,2007,Average household size among owners,2.5087823466541277,3.1687656670395996,1.8561478619264955
NA,Fairwood,2007,Average household size among owners,2.7587614258952753,3.418761818799731,2.106083529931266
NA,Fed Way-Central/Military Rd,2007,Average household size among owners,2.7095661143124152,3.3695308696258306,2.056866532516799
NA,Fed Way-Dash Point/Woodmont,2007,Average household size among owners,2.717978220469861,3.377956267482457,2.0652842837618945
NA,Fremont/Greenlake,2007,Average household size among owners,2.4081447592358183,3.068055706320806,1.7554866506829665
NA,Issaquah,2007,Average household size among owners,2.6306844657929247,3.2907193119818166,1.9780384027649247
NA,Kenmore/LFP,2007,Average household size among owners,2.196474209202822,2.854672699125153,1.5440875630159545
NA,Kent-East,2007,Average household size among owners,2.7491592643290956,3.4091499397638003,2.096493387744405
NA,Kent-SE,2007,Average household size among owners,2.6645712534640684,3.324510432294054,2.011893238472193
NA,Kent-West,2007,Average household size among owners,2.7046573420927125,3.364632156546306,2.051990141139322
NA,Kirkland,2007,Average household size among owners,2.505085946453513,3.1649665648419543,1.8523923119438193
NA,Kirkland North,2007,Average household size among owners,2.1842725767186746,2.844166644438436,1.5315876980853331
NA,Mercer Isle/Pt Cities,2007,Average household size among owners,2.8572704810486127,3.5171412484215634,2.2044726369208907
NA,NE Seattle,2007,Average household size among owners,2.391199759966962,3.0503038940254537,1.7402645549517155
NA,Newcastle/Four Creeks,2007,Average household size among owners,2.7042729861814667,3.364256362891884,2.0516265183638147
NA,North Highline,2007,Average household size among owners,2.7364893801855303,3.396386564513876,2.083685332012313
NA,North Seattle,2007,Average household size among owners,2.389509720223574,3.0485628929274897,1.738540457455048
NA,NW Seattle,2007,Average household size among owners,2.442261745266326,3.1021358030551003,1.789550582066148
NA,QA/Magnolia,2007,Average household size among owners,2.4275266658739403,3.087393437436769,1.7748749025161592
NA,Redmond,2007,Average household size among owners,2.42150253313859,3.079748319320656,1.7691561868074301
NA,Renton-East,2007,Average household size among owners,2.6459777928485413,3.3059920840264003,1.9933275796297596
NA,Renton-North,2007,Average household size among owners,2.7604335136330973,3.420430788960963,2.107732841346654
NA,Renton-South,2007,Average household size among owners,2.8269432955844027,3.4867936958478505,2.1742055435224956
NA,Sammamish,2007,Average household size among owners,2.6506916360319694,3.3105984061480145,1.9979766316658747
NA,SE Seattle,2007,Average household size among owners,2.06683957163526,2.7269477708005754,1.4142499490125129
NA,SeaTac/Tukwila,2007,Average household size among owners,2.708446014386764,3.3683231335915615,2.0557266560727006
NA,Shoreline,2007,Average household size among owners,2.1718153381017142,2.8316580656495254,1.519132937480975
NA,Snoqualmie/North Bend/Skykomish,2007,Average household size among owners,2.6161531370675886,3.2760813180604718,1.9634884818978626
NA,Vashon Island,2007,Average household size among owners,2.608585647451701,3.2685495365979165,1.9558735971041243
NA,West Seattle,2007,Average household size among owners,2.2167741805507872,2.876682833698386,1.5641227740168049
NA,Auburn-North,2008,Average household size among owners,2.603567243793867,3.2602648240533254,1.9657272170628846
NA,Auburn-South,2008,Average household size among owners,2.4569591481513804,3.1136986435711624,1.819082060795378
NA,Ballard,2008,Average household size among owners,2.427659871015617,3.084349429312714,1.7898413650284728
NA,Beacon/Gtown/S.Park,2008,Average household size among owners,2.3724842226116905,3.0291263301980016,1.734649124401104
NA,Bear Creek/Carnation/Duvall,2008,Average household size among owners,2.456273488266682,3.1112286895051,1.8187448984854124
NA,Bellevue-Central,2008,Average household size among owners,2.8405671093049194,3.4973433526391755,2.2027408587942943
NA,Bellevue-NE,2008,Average household size among owners,2.5292147029096133,3.186046637324885,1.8914684737001546
NA,Bellevue-South,2008,Average household size among owners,3.2160162330544355,3.8726296047700934,2.578019392815959
NA,Bellevue-West,2008,Average household size among owners,2.406202084874415,3.0632308336830554,1.768527481636399
NA,Black Diamond/Enumclaw/SE County,2008,Average household size among owners,2.633464500213023,3.2901643631383726,1.9956322683892398
NA,Bothell/Woodinville,2008,Average household size among owners,1.9612546576151715,2.617952802580576,1.323327376256571
NA,Burien,2008,Average household size among owners,2.653826544152239,3.310539176521831,2.0160055376414276
NA,Capitol Hill/E.lake,2008,Average household size among owners,2.4531535444068555,3.1097835446127235,1.8153174163166068
NA,Central Seattle,2008,Average household size among owners,2.384647082476615,3.040761626284932,1.7482037360054066
NA,Covington/Maple Valley,2008,Average household size among owners,2.722208718543984,3.3789193207959913,2.0843991257157777
NA,Delridge,2008,Average household size among owners,2.2781609936598586,2.934889718948381,1.640279368262389
NA,Des Moines/Normandy Park,2008,Average household size among owners,2.7133248786809525,3.3701054490158495,2.0755191725009787
NA,Downtown,2008,Average household size among owners,2.3711763900502123,3.0278493220945157,1.7333443111508995
NA,East Federal Way,2008,Average household size among owners,2.534766973865081,3.1915506349582294,1.8969825472430633
NA,Fairwood,2008,Average household size among owners,2.784746001161868,3.4415159496817003,2.146935808552124
NA,Fed Way-Central/Military Rd,2008,Average household size among owners,2.7355505691228506,3.3922892749845412,2.0977085874932966
NA,Fed Way-Dash Point/Woodmont,2008,Average household size among owners,2.743962965331493,3.400710629685805,2.106130667535388
NA,Fremont/Greenlake,2008,Average household size among owners,2.4341291599633545,3.090817250891902,1.7963260827284309
NA,Issaquah,2008,Average household size among owners,2.6566692072357303,3.313493121403323,2.0188897574726052
NA,Kenmore/LFP,2008,Average household size among owners,2.2224568316987843,2.877437747174489,1.5848985514135796
NA,Kent-East,2008,Average household size among owners,2.77514384102121,3.4319051214053804,2.1373457950216217
NA,Kent-SE,2008,Average household size among owners,2.6905557123329435,3.3472674756574703,2.05273536479583
NA,Kent-West,2008,Average household size among owners,2.7306418716020113,3.387386557404433,2.0928410023106925
NA,Kirkland,2008,Average household size among owners,2.5310702248964905,3.1877245448371916,1.893224206222917
NA,Kirkland North,2008,Average household size among owners,2.210256982265526,2.8669494548651384,1.572410106368003
NA,Mercer Isle/Pt Cities,2008,Average household size among owners,2.883254565026744,3.539851241727015,2.2453210713789806
NA,NE Seattle,2008,Average household size among owners,2.4171801727824875,3.0733034371354813,1.7807831935666703
NA,Newcastle/Four Creeks,2008,Average household size among owners,2.7302576272551486,3.3870180907854466,2.0924773358558766
NA,North Highline,2008,Average household size among owners,2.7624734146008705,3.419095681198499,2.124532712062107
NA,North Seattle,2008,Average household size among owners,2.4154899495748134,3.071547236211317,1.7790572868674746
NA,NW Seattle,2008,Average household size among owners,2.4682460688105996,3.1248829416746986,1.83039358526019
NA,QA/Magnolia,2008,Average household size among owners,2.4535109732949305,3.110154474001096,1.8157095007670316
NA,Redmond,2008,Average household size among owners,2.447485320263387,3.102519432377361,1.8099755465168519
NA,Renton-East,2008,Average household size among owners,2.6719625329241428,3.328767740468701,2.034174658798775
NA,Renton-North,2008,Average household size among owners,2.7864180270259356,3.443179153198459,2.1485848711082114
NA,Renton-South,2008,Average household size among owners,2.852927398684522,3.5095167939372267,2.215049966601204
NA,Sammamish,2008,Average household size among owners,2.6766759157477225,3.3333415655044116,2.038816796606527
NA,SE Seattle,2008,Average household size among owners,2.0928246018779633,2.7497945222635556,1.4550693112842128
NA,SeaTac/Tukwila,2008,Average household size among owners,2.7344302086319976,3.3910551917255707,2.096570243493114
NA,Shoreline,2008,Average household size among owners,2.1977997382162644,2.8544370061523487,1.5599571815069697
NA,Snoqualmie/North Bend/Skykomish,2008,Average household size among owners,2.6421376092166,3.298841835867898,2.004331828447092
NA,Vashon Island,2008,Average household size among owners,2.634570130735424,3.2913023336607243,1.9967196158497866
NA,West Seattle,2008,Average household size among owners,2.2427587208824007,2.899480914123228,1.6049433572858622
ACS,Auburn-North,2009,Average household size among owners,2.3929785343313736,2.4811736541859593,2.3049161335929096
ACS,Auburn-South,2009,Average household size among owners,2.2463711350097317,2.33488226209741,2.158124833395082
ACS,Ballard,2009,Average household size among owners,2.2170700283713902,2.305150132655337,2.1290931038964027
ACS,Beacon/Gtown/S.Park,2009,Average household size among owners,2.1618966720340804,2.250007889726283,2.0740008661296527
ACS,Bear Creek/Carnation/Duvall,2009,Average household size among owners,2.245683928388318,2.3284347231479217,2.1630917738511086
ACS,Bellevue-Central,2009,Average household size among owners,2.6299762440703867,2.718314193269353,2.5416054224103664
ACS,Bellevue-NE,2009,Average household size among owners,2.3186228769755965,2.4069253109176074,2.2305818640983235
ACS,Bellevue-South,2009,Average household size among owners,3.005430013927294,3.0937837127670833,2.916559997607902
ACS,Bellevue-West,2009,Average household size among owners,2.1956053233069945,2.2843181299590936,2.1074084656588896
ACS,Black Diamond/Enumclaw/SE County,2009,Average household size among owners,2.4228770856558186,2.5109890772470735,2.3348633483256602
ACS,Bothell/Woodinville,2009,Average household size among owners,1.7506689266341937,1.83937777663798,1.6624478136634686
ACS,Burien,2009,Average household size among owners,2.44323717344126,2.5313516893189214,2.355139762759117
ACS,Capitol Hill/E.lake,2009,Average household size among owners,2.242566471697843,2.3305008118368695,2.1546960394288566
ACS,Central Seattle,2009,Average household size among owners,2.1741834979288845,2.2406475106562325,2.1078109523512043
ACS,Covington/Maple Valley,2009,Average household size among owners,2.511620193685729,2.599669098580598,2.423608451061742
ACS,Delridge,2009,Average household size among owners,2.067574099352956,2.1561037269554935,1.979339479862314
ACS,Des Moines/Normandy Park,2009,Average household size among owners,2.5027347063275327,2.590963510181529,2.4145482200772634
ACS,Downtown,2009,Average household size among owners,2.1605912850047178,2.248572795383059,2.072773209498074
ACS,East Federal Way,2009,Average household size among owners,2.32417679790874,2.4123985525984772,2.2362097259791764
ACS,Fairwood,2009,Average household size among owners,2.5741558091311045,2.6623498868891446,2.4859701744693106
ACS,Fed Way-Central/Military Rd,2009,Average household size among owners,2.524962304897779,2.6131595585631295,2.436809221611407
ACS,Fed Way-Dash Point/Woodmont,2009,Average household size among owners,2.5333731769993078,2.6215820911516032,2.4451871348137693
ACS,Fremont/Greenlake,2009,Average household size among owners,2.2235425808310283,2.3114164672311928,2.1357509370207373
ACS,Issaquah,2009,Average household size among owners,2.4460773829855187,2.5344223573902678,2.3578716311780763
ACS,Kenmore/LFP,2009,Average household size among owners,2.0118655321633545,2.094821233499003,1.9291276346605692
ACS,Kent-East,2009,Average household size among owners,2.5645518838070114,2.652648045274819,2.4764681883364688
ACS,Kent-SE,2009,Average household size among owners,2.479965821153878,2.568073745093967,2.3919224661799423
ACS,Kent-West,2009,Average household size among owners,2.5200520341849373,2.6081591323379563,2.4319732370440916
ACS,Kirkland,2009,Average household size among owners,2.3204840812221597,2.408537905453341,2.2325257815272104
ACS,Kirkland North,2009,Average household size among owners,1.99966899494869,2.088008208605179,1.9116477085186496
ACS,Mercer Isle/Pt Cities,2009,Average household size among owners,2.6726691185841394,2.760813945996863,2.58429482733975
ACS,NE Seattle,2009,Average household size among owners,2.2067943497156253,2.2732049248047015,2.140470097857449
ACS,Newcastle/Four Creeks,2009,Average household size among owners,2.519667181282837,2.60778114898512,2.431614050539053
ACS,North Highline,2009,Average household size among owners,2.551889141330206,2.6400562367021596,2.463508761153141
ACS,North Seattle,2009,Average household size among owners,2.20453906012044,2.270902194863787,2.1382081026869018
ACS,NW Seattle,2009,Average household size among owners,2.2576592877613386,2.345716374203172,2.169606158779785
ACS,QA/Magnolia,2009,Average household size among owners,2.242926197503123,2.330590603029268,2.1553308769492774
ACS,Redmond,2009,Average household size among owners,2.236893633541998,2.3198109263588877,2.154194318117299
ACS,Renton-East,2009,Average household size among owners,2.461371157106149,2.5497038382142234,2.373195595411753
ACS,Renton-North,2009,Average household size among owners,2.5758279136538738,2.6641033087404997,2.4875336656396434
ACS,Renton-South,2009,Average household size among owners,2.6423431822757584,2.730251552188452,2.5542800417791005
ACS,Sammamish,2009,Average household size among owners,2.466088651585732,2.554103997617649,2.3780480873267935
ACS,SE Seattle,2009,Average household size among owners,1.8822312415247398,1.9711190930167428,1.7940353185619422
ACS,SeaTac/Tukwila,2009,Average household size among owners,2.5238436120863104,2.6117602500823573,2.4358361901744536
ACS,Shoreline,2009,Average household size among owners,1.987212306279763,2.0753668330382076,1.8993136957330221
ACS,Snoqualmie/North Bend/Skykomish,2009,Average household size among owners,2.431549874962169,2.5196099972611794,2.343572171116833
ACS,Vashon Island,2009,Average household size among owners,2.4239812223933845,2.5122697419650084,2.3357207612763986
ACS,West Seattle,2009,Average household size among owners,2.032170530281414,2.1205290071647767,1.9442107724980788
Census,Auburn-North,2010,Average household size among owners,2.4618850937436942,2.525997590737805,2.3977957998601087
Census,Auburn-South,2010,Average household size among owners,2.315207786445636,2.3796631667205843,2.2509032091290058
Census,Ballard,2010,Average household size among owners,2.286118948074753,2.3502595266584727,2.2219681955186714
Census,Beacon/Gtown/S.Park,2010,Average household size among owners,2.23089692721112,2.294899405249993,2.166995794506158
Census,Bear Creek/Carnation/Duvall,2010,Average household size among owners,2.31491024312929,2.3715519438023702,2.258317023516211
Census,Bellevue-Central,2010,Average household size among owners,2.698579997932404,2.7628581635210914,2.6341750117729434
Census,Bellevue-NE,2010,Average household size among owners,2.387114703328681,2.4512783807903458,2.3231013219537315
Census,Bellevue-South,2010,Average household size among owners,3.0742601763678485,3.138687076446159,3.0092108592429674
Census,Bellevue-West,2010,Average household size among owners,2.2645224558604933,2.3291364202142,2.200287490176306
Census,Black Diamond/Enumclaw/SE County,2010,Average household size among owners,2.491859443455476,2.555901741087746,2.4278050968575124
Census,Bothell/Woodinville,2010,Average household size among owners,1.8196391832813974,1.8843351026303765,1.7553094963328948
Census,Burien,2010,Average household size among owners,2.5120557911634416,2.576134118709991,2.447892510606412
Census,Capitol Hill/E.lake,2010,Average household size among owners,2.3115312430422064,2.375513168886981,2.2475065818256703
Census,Central Seattle,2010,Average household size among owners,2.243048928888038,2.2997031295290262,2.186370018078389
Census,Covington/Maple Valley,2010,Average household size among owners,2.580630226335305,2.6445345324848453,2.516655151888839
Census,Delridge,2010,Average household size among owners,2.1364710838048775,2.2009579155131127,2.0721628508171297
Census,Des Moines/Normandy Park,2010,Average household size among owners,2.571541349615137,2.6357215127703557,2.507300014472339
Census,Downtown,2010,Average household size among owners,2.229647350789371,2.2937235086180348,2.1656194299378577
Census,East Federal Way,2010,Average household size among owners,2.3930456303138223,2.4571821928811044,2.3290453979764023
Census,Fairwood,2010,Average household size among owners,2.6431334475483523,2.7072280822425165,2.5789400248735324
Census,Fed Way-Central/Military Rd,2010,Average household size among owners,2.593824539532557,2.658106565538094,2.529480917225549
Census,Fed Way-Dash Point/Woodmont,2010,Average household size among owners,2.60221489243932,2.66637812658209,2.5379712232389315
Census,Fremont/Greenlake,2010,Average household size among owners,2.2925843870805416,2.3565266931945685,2.2286141409405844
Census,Issaquah,2010,Average household size among owners,2.5148918627180907,2.579113814377219,2.4506988080592236
Census,Kenmore/LFP,2010,Average household size among owners,2.080371926976472,2.1372256687018543,2.0236464850930576
Census,Kent-East,2010,Average household size among owners,2.6333466215532404,2.697378198113863,2.569225845149464
Census,Kent-SE,2010,Average household size among owners,2.5488456803710817,2.612840285234894,2.4848103298708994
Census,Kent-West,2010,Average household size among owners,2.5889898306093273,2.652939462559348,2.5249620354745885
Census,Kirkland,2010,Average household size among owners,2.389269974799829,2.453250833191467,2.3252827455992895
Census,Kirkland North,2010,Average household size among owners,2.0683369508195684,2.1325850468107155,2.004297503699605
Census,Mercer Isle/Pt Cities,2010,Average household size among owners,2.7412374211483597,2.805411669101907,2.6767569703762324
Census,NE Seattle,2010,Average household size among owners,2.2755512856868343,2.332149200487937,2.2189267375389368
Census,Newcastle/Four Creeks,2010,Average household size among owners,2.588543450323972,2.6524798636415152,2.5245593847035037
Census,North Highline,2010,Average household size among owners,2.620846344549292,2.685035026682584,2.556366893409088
Census,North Seattle,2010,Average household size among owners,2.274015901346287,2.330497484055721,2.217437685234321
Census,NW Seattle,2010,Average household size among owners,2.3266116794352123,2.3906902880787335,2.262432113007025
Census,QA/Magnolia,2010,Average household size among owners,2.312030235171474,2.3758749807203237,2.2481415590182414
Census,Redmond,2010,Average household size among owners,2.3060144866822125,2.362759689366215,2.2493768499457585
Census,Renton-East,2010,Average household size among owners,2.5303570903309898,2.594585440887159,2.466170753205792
Census,Renton-North,2010,Average household size among owners,2.644478881770297,2.7086312090109184,2.580212681950779
Census,Renton-South,2010,Average household size among owners,2.711328727565494,2.775193050609406,2.6472472786693286
Census,Sammamish,2010,Average household size among owners,2.5348874684541616,2.5988961674779514,2.470756070554747
Census,SE Seattle,2010,Average household size among owners,1.951155973740959,2.016044691611099,1.8868249495213867
Census,SeaTac/Tukwila,2010,Average household size among owners,2.592702058707502,2.656576353956755,2.5286569909701453
Census,Shoreline,2010,Average household size among owners,2.0560828260773594,2.1203223769986335,1.9919866791698029
Census,Snoqualmie/North Bend/Skykomish,2010,Average household size among owners,2.500609029339864,2.5645613087956147,2.4366265621499412
Census,Vashon Island,2010,Average household size among owners,2.4927578455992756,2.557009884231449,2.428431976514703
Census,West Seattle,2010,Average household size among owners,2.101135667899696,2.1654747439540296,2.0370710014104287
NA,Auburn-North,2011,Average household size among owners,2.5923548803980325,3.246088057053141,1.9493584317879074
NA,Auburn-South,2011,Average household size among owners,2.445746711489987,3.09951523312607,1.8027176222324888
NA,Ballard,2011,Average household size among owners,2.4164475054433527,3.070186997035223,1.77348571753084
NA,Beacon/Gtown/S.Park,2011,Average household size among owners,2.36127208562196,3.014951230325525,1.718293504748463
NA,Bear Creek/Carnation/Duvall,2011,Average household size among owners,2.4450629602145706,3.0970254077388315,1.8026231538346158
NA,Bellevue-Central,2011,Average household size among owners,2.8293550067248967,3.4831802949031183,2.186359505091451
NA,Bellevue-NE,2011,Average household size among owners,2.5180023965631446,3.171893709103121,1.8751300291379938
NA,Bellevue-South,2011,Average household size among owners,3.2048041654130417,3.8584481960401664,2.561565136175992
NA,Bellevue-West,2011,Average household size among owners,2.394990044470926,3.049106447303595,1.7522288895941163
NA,Black Diamond/Enumclaw/SE County,2011,Average household size among owners,2.622252371801888,3.2759894148487243,1.9792636898278861
NA,Bothell/Woodinville,2011,Average household size among owners,1.9500422372792507,2.6037656498325057,1.3069854138783707
NA,Burien,2011,Average household size among owners,2.6426142503050003,3.296379341861695,1.9996398506522355
NA,Capitol Hill/E.lake,2011,Average household size among owners,2.4419412445990134,3.0956141534379977,1.7989551919900029
NA,Central Seattle,2011,Average household size among owners,2.3734370464770356,3.026213302169283,1.73213564570281
NA,Covington/Maple Valley,2011,Average household size among owners,2.710996392218932,3.364748866202779,2.06802701806041
NA,Delridge,2011,Average household size among owners,2.2669487700336584,2.920712673144838,1.6239239893193063
NA,Des Moines/Normandy Park,2011,Average household size among owners,2.7021125382308235,3.3559455416795894,2.0591525817096477
NA,Downtown,2011,Average household size among owners,2.3599640170303284,3.013674667462827,1.7169899055682554
NA,East Federal Way,2011,Average household size among owners,2.52355461482017,3.177382330216591,1.8806336974860574
NA,Fairwood,2011,Average household size among owners,2.773533699126848,3.4273506194021444,2.130560636561993
NA,Fed Way-Central/Military Rd,2011,Average household size among owners,2.724338217928048,3.378116410277837,2.0813359318135745
NA,Fed Way-Dash Point/Woodmont,2011,Average household size among owners,2.732750589903306,3.3865397943957296,2.089753995994604
NA,Fremont/Greenlake,2011,Average household size among owners,2.422916847626167,3.0766515531647878,1.779970596458966
NA,Issaquah,2011,Average household size among owners,2.645456885123827,3.299337555232374,2.0025337541254196
NA,Kenmore/LFP,2011,Average household size among owners,2.211246256309616,2.8632322995198285,1.5687797181591
NA,Kent-East,2011,Average household size among owners,2.7639317529733565,3.4177426922416787,2.1209765559295204
NA,Kent-SE,2011,Average household size among owners,2.6793433653258876,3.3330951670615416,2.0363636865708825
NA,Kent-West,2011,Average household size among owners,2.719429550097422,3.3732229081221448,2.0764714644494244
NA,Kirkland,2011,Average household size among owners,2.5198580801147745,3.173542524537045,1.876852311187842
NA,Kirkland North,2011,Average household size among owners,2.199044817723731,2.852779452581432,1.5560679320176192
NA,Mercer Isle/Pt Cities,2011,Average household size among owners,2.872042419307389,3.5256688676576964,2.228905711621704
NA,NE Seattle,2011,Average household size among owners,2.4059704789203664,3.0587738559031123,1.7647298643277831
NA,Newcastle/Four Creeks,2011,Average household size among owners,2.7190455287630155,3.372854536956839,2.0761106193771304
NA,North Highline,2011,Average household size among owners,2.7512610269365214,3.404917586529768,2.1081237154127797
NA,North Seattle,2011,Average household size among owners,2.4042802069674525,3.057011294055532,1.762991426923922
NA,NW Seattle,2011,Average household size among owners,2.4570337213647875,3.1107199352105672,1.8140263511492276
NA,QA/Magnolia,2011,Average household size among owners,2.442298688884045,3.0959822296342177,1.7993541478287467
NA,Redmond,2011,Average household size among owners,2.4362750421983903,3.0883191592633406,1.7938593309086532
NA,Renton-East,2011,Average household size among owners,2.6607504455721727,3.314605935386608,2.0178164023509977
NA,Renton-North,2011,Average household size among owners,2.775205643058097,3.4290103390464663,2.132201209032339
NA,Renton-South,2011,Average household size among owners,2.8417153021041637,3.4953322003249085,2.198646477021903
NA,Sammamish,2011,Average household size among owners,2.6654637865647968,3.3191623358498568,2.0224344981426374
NA,SE Seattle,2011,Average household size among owners,2.081612472350292,2.7356439850311123,1.4387693294137704
